DIRECTORIO;NRO_ENCUESTA;HOGAR_NUMERO;PERSONA_NUMERO;P6020;P5785;P5465;P5501;P6070;P6160;P6170;P260;P261;FEX_P
3075477;235;1;2;1;53;5;2;2;1;2;5;2;2022,87904336945
3075477;235;2;1;1;29;6;1;2;1;2;5;2;2022,87904336945
3075477;235;2;2;2;25;6;2;2;1;2;6;2;2022,87904336945
3075477;235;2;3;1;6; ; ; ; ; ; ; ;2022,87904336945
3075477;235;3;1;1;58;5;1;2;1;2;5;2;2022,87904336945
3075477;235;3;2;2;27;5;2;2;1;2;4;5;2022,87904336945
3075477;235;3;3;2;8; ; ; ; ; ; ; ;2022,87904336945
3075477;235;3;4;2;5; ; ; ; ; ; ; ;2022,87904336945
3075477;235;3;5;2;4; ; ; ; ; ; ; ;2022,87904336945
3075478;235;1;1;2;28;4;1;6;1;2;6;6;1575,40774945252
3075479;235;1;1;1;38;5;1;2;1;2;6;3;1856,17095344882
3075479;235;1;2;2;28;4;2;2;1;2;6;3;1856,17095344882
3075479;235;1;3;2;0; ; ; ; ; ; ; ;1856,17095344882
3075480;235;1;1;2;63;6;1;5;2;2;1; ;1053,27153310792
3075480;235;1;2;2;31;6;3;4;2;2;1; ;1053,27153310792
3075480;235;1;3;2;16;6;4;6;1;1;4;2;1053,27153310792
3075480;235;1;4;2;14;6;4;6;1;1;4;3;1053,27153310792
3075480;235;2;1;1;33;6;1;2;1;2;4;2;1053,27153310792
3075480;235;2;2;2;35;6;2;2;1;2;4;3;1053,27153310792
3075481;235;1;1;1;71;5;1;2;2;2;1; ;1417,91458448575
3075481;235;1;2;2;62;5;2;2;1;2;4;3;1417,91458448575
3075482;235;1;1;1;34;6;1;4;1;2;4;2;2928,72043349
3075482;235;1;2;1;17;6;3;6;1;2;5;2;2928,72043349
3075482;235;1;3;2;14;6;3;6;1;1;4;5;2928,72043349
3075482;235;1;4;2;8; ; ; ; ; ; ; ;2928,72043349
3075483;235;1;1;2;61;5;1;5;1;2;1; ;980,421687665723
3075483;235;1;2;2;84;5;5;5;2;2;1; ;980,421687665723
3075484;235;1;1;1;32;5;1;2;1;2;5;2;1908,78940662017
3075484;235;1;2;2;39;5;2;2;1;2;5;1;1908,78940662017
3075484;235;1;3;1;1; ; ; ; ; ; ; ;1908,78940662017
3075485;235;1;1;1;28;4;1;1;1;2;5;2;1727,97912861646
3075485;235;1;2;2;28;6;2;1;1;2;4;5;1727,97912861646
3075486;235;1;1;2;73;5;1;4;1;2;3;6;980,421687665723
3075486;235;1;2;2;39;5;3;4;1;2;6;3;980,421687665723
3075486;235;1;3;1;5; ; ; ; ; ; ; ;980,421687665723
3075486;235;1;4;2;25;5;3;2;1;1;6;3;980,421687665723
3075486;235;1;5;1;56;5;5;2;1;2;3;6;980,421687665723
3075486;235;1;6;2;7; ; ; ; ; ; ; ;980,421687665723
3075486;235;1;7;1;1; ; ; ; ; ; ; ;980,421687665723
3075486;235;1;8;2;68;5;5;4;1;2;3;2;980,421687665723
3075486;235;1;9;2;29;5;5;6;1;2;6;3;980,421687665723
3075487;235;1;1;1;26;6;1;2;1;2;5;2;2330,8116592539
3075487;235;1;2;2;24;6;2;2;1;2;5;2;2330,8116592539
3075487;235;1;3;1;5; ; ; ; ; ; ; ;2330,8116592539
3075488;235;1;1;2;48;5;1;4;1;2;4;4;1679,16259687415
3075488;235;1;2;2;12;5;3;6;1;1;4;4;1679,16259687415
3075489;235;1;1;1;61;5;1;4;1;2;4;4;1914,69624895861
3075490;235;1;1;2;83;6;1;5;1;2;3;6;980,421687665723
3075490;235;1;2;2;61;5;3;4;1;2;6;4;980,421687665723
3075490;235;1;3;2;58;6;3;4;1;2;5;1;980,421687665723
3075490;235;1;4;2;32;5;4;6;1;2;6;3;980,421687665723
3075490;235;1;5;1;31;5;4;6;1;2;6;3;980,421687665723
3075491;235;1;1;1;57;5;1;2;1;1;6;1;1185,05033777076
3075491;235;1;2;2;67;5;2;2;1;2;5;3;1185,05033777076
3075491;235;1;3;1;27;6;3;6;1;2;5;2;1185,05033777076
3075491;235;1;4;2;45;5;5;6;2;2;1; ;1185,05033777076
3075492;235;1;1;1;45;6;1;3;1;2;4;2;2080,7734444142
3075492;235;1;2;2;43;6;2;3;1;2;5;2;2080,7734444142
3075492;235;1;3;1;17;6;3;6;1;2;5;2;2080,7734444142
3075493;235;1;1;1;38;5;1;4;1;2;4;3;2466,20907029313
3075493;235;1;2;1;18;6;3;6;1;2;4;3;2466,20907029313
3075494;235;1;1;1;36;6;1;2;1;2;5;2;2022,43146395706
3075494;235;1;2;2;35;6;2;2;1;2;5;2;2022,43146395706
3075494;235;1;3;1;9; ; ; ; ; ; ; ;2022,43146395706
3075494;235;1;4;1;2; ; ; ; ; ; ; ;2022,43146395706
3075495;235;1;1;1;40;5;1;2;1;2;4;5;2401,92519659434
3075495;235;1;2;2;38;5;2;2;1;2;4;5;2401,92519659434
3075495;235;1;3;1;18;5;3;6;1;2;4;5;2401,92519659434
3075495;235;1;4;2;16;6;3;6;1;1;5;1;2401,92519659434
3075495;235;1;5;2;13;6;3;6;1;1;4;4;2401,92519659434
3075495;235;1;6;1;8; ; ; ; ; ; ; ;2401,92519659434
3075496;235;1;1;2;59;6;1;4;1;2;3;4;1464,06171085858
3075497;235;1;1;1;38;6;1;2;1;2;3;6;2022,43146395706
3075497;235;1;2;2;28;6;2;2;1;2;4;5;2022,43146395706
3075497;235;1;3;1;8; ; ; ; ; ; ; ;2022,43146395706
3075497;235;1;4;1;2; ; ; ; ; ; ; ;2022,43146395706
3075498;235;1;1;2;28;6;1;4;1;2;5;2;2034,63853638028
3075498;235;1;2;2;13;5;3;6;1;1;4;3;2034,63853638028
3075498;235;1;3;1;8; ; ; ; ; ; ; ;2034,63853638028
3075498;235;1;4;1;6; ; ; ; ; ; ; ;2034,63853638028
3075498;235;1;5;2;3; ; ; ; ; ; ; ;2034,63853638028
3075499;235;1;1;1;50;6;1;2;1;2;4;2;2063,68064829208
3075499;235;1;2;2;38;5;2;2;1;2;5;2;2063,68064829208
3075499;235;1;3;2;21;5;3;6;1;2;5;2;2063,68064829208
3075499;235;1;4;2;12;5;3;6;1;1;4;3;2063,68064829208
3075499;235;1;5;2;4; ; ; ; ; ; ; ;2063,68064829208
3075500;235;1;1;1;33;6;1;2;1;2;3;6;2308,05755908797
3075500;235;1;2;2;33;6;2;2;1;2;5;2;2308,05755908797
3075500;235;1;3;1;13;6;3;6;1;1;4;3;2308,05755908797
3075500;235;1;4;1;11; ; ; ; ; ; ; ;2308,05755908797
3075500;235;1;5;1;5; ; ; ; ; ; ; ;2308,05755908797
3075501;235;1;1;1;28;6;1;6;1;2;5;2;2217,16960191701
3075501;235;1;2;2;19;6;5;6;1;1;4;5;2217,16960191701
3075502;235;1;1;1;81;5;1;5;1;2;3;4;1914,69624895861
3075503;235;1;1;1;33;5;1;2;1;2;5;2;1959,92580087045
3075503;235;1;2;2;32;6;2;2;1;2;4;5;1959,92580087045
3075503;235;1;3;2;16;6;3;6;1;1;5;2;1959,92580087045
3075503;235;1;4;2;3; ; ; ; ; ; ; ;1959,92580087045
3075504;235;1;1;2;53;5;1;2;1;2;5;2;1807,72427130388
3075504;235;1;2;1;61;6;2;2;1;2;3;6;1807,72427130388
3075504;235;1;3;2;30;6;3;2;1;2;5;2;1807,72427130388
3075504;235;1;4;1;25;6;3;6;1;2;4;5;1807,72427130388
3075504;235;1;5;1;32;6;5;2;1;2;4;3;1807,72427130388
3075504;235;1;6;2;11; ; ; ; ; ; ; ;1807,72427130388
3075505;235;1;1;1;54;6;1;2;1;2;3;6;1727,97912861646
3075505;235;1;2;2;53;6;2;2;1;2;4;5;1727,97912861646
3075506;235;1;1;1;37;6;1;3;1;2;5;2;2671,47663244344
3075506;235;1;2;2;37;6;2;3;1;2;5;2;2671,47663244344
3075506;235;1;3;1;16;6;3;6;1;1;5;1;2671,47663244344
3075506;235;1;4;2;14;6;3;6;1;1;4;4;2671,47663244344
3075506;235;1;5;2;6; ; ; ; ; ; ; ;2671,47663244344
3075506;235;1;6;2;3; ; ; ; ; ; ; ;2671,47663244344
3075507;235;1;1;2;56;6;1;4;2;2;1; ;1464,06171085858
3075508;235;1;1;1;48;6;1;2;1;2;5;2;1438,70715898685
3075508;235;1;2;2;40;6;2;2;1;1;5;2;1438,70715898685
3075508;235;1;3;2;18;6;3;6;1;1;6;3;1438,70715898685
3075508;235;1;4;2;12;6;3;6;1;1;4;3;1438,70715898685
3075508;235;1;5;2;73;6;5;5;1;2;3;4;1438,70715898685
3075509;235;1;1;2;51;5;1;2;1;2;3;6;2184,52829183583
3075509;235;1;2;1;48;5;2;2;1;2;4;4;2184,52829183583
3075509;235;1;3;1;21;5;3;6;1;2;6;3;2184,52829183583
3075509;235;1;4;2;16;5;3;6;1;2;5;2;2184,52829183583
3075510;235;1;1;2;62;5;1;5;1;2;4;3;1464,06171085858
3075511;235;1;1;1;73;6;1;2;1;2;4;4;1524,33883727686
3075511;235;1;2;2;60;6;2;2;1;2;4;3;1524,33883727686
3075511;235;1;3;1;43;6;3;4;1;2;5;2;1524,33883727686
3075511;235;1;4;1;64;6;5;4;1;2;4;2;1524,33883727686
3075512;235;1;1;1;23;6;1;3;1;2;3;6;2184,58571491499
3075512;235;1;2;2;29;6;2;3;1;2;5;2;2184,58571491499
3075512;235;1;3;2;3; ; ; ; ; ; ; ;2184,58571491499
3075512;235;1;4;2;0; ; ; ; ; ; ; ;2184,58571491499
3075513;235;1;1;2;59;5;1;5;1;2;4;5;1986,60137394497
3075513;235;1;2;1;35;5;3;6;1;2;5;2;1986,60137394497
3075513;235;1;3;1;30;5;3;4;1;2;4;5;1986,60137394497
3075513;235;1;4;2;20;5;3;6;1;2;6;3;1986,60137394497
3075513;235;1;5;1;9; ; ; ; ; ; ; ;1986,60137394497
3075514;235;1;1;2;51;5;1;2;1;2;5;1;1529,26062307969
3075514;235;1;2;1;56;5;2;2;1;2;4;5;1529,26062307969
3075515;235;1;1;1;24;6;1;2;1;2;5;2;2313,63769112919
3075516;235;1;1;2;49;6;1;3;1;2;6;4;2439,52996018945
3075516;235;1;2;1;43;6;2;3;1;2;6;4;2439,52996018945
3075516;235;1;3;1;13;6;3;6;1;1;4;4;2439,52996018945
3075516;235;1;4;2;10; ; ; ; ; ; ; ;2439,52996018945
3075517;235;1;1;2;35;6;1;4;1;2;5;2;1627,65606967141
3075517;235;1;2;1;15;6;3;6;1;1;5;2;1627,65606967141
3075517;235;1;3;1;8; ; ; ; ; ; ; ;1627,65606967141
3075518;235;1;1;2;68;6;1;4;1;2;1; ;1167,07681242243
3075519;235;1;1;1;83;6;1;3;1;1;3;4;1130,29063001617
3075519;235;1;2;2;70;6;2;3;2;2;1; ;1130,29063001617
3075520;235;1;1;2;29;6;1;4;1;2;5;2;1346,42607610746
3075520;235;1;2;1;7; ; ; ; ; ; ; ;1346,42607610746
3075521;235;1;1;1;65;6;1;2;1;2;3;6;1130,29063001617
3075521;235;1;2;2;58;6;2;3;1;2;3;6;1130,29063001617
3075522;235;1;1;2;68;6;1;5;2;2;1; ;1448,30680598638
3075522;235;1;2;1;24;6;4;6;1;2;5;3;1448,30680598638
3075523;235;1;1;2;54;6;1;4;1;2;5;2;1255,8363085791
3075524;235;1;1;1;38;6;1;4;1;2;5;2;1288,6990893667
3075524;235;1;2;2;63;6;5;4;2;2;1; ;1288,6990893667
3075526;235;1;1;2;42;6;1;6;1;2;7;3;1255,8363085791
3075527;235;1;1;2;62;5;1;6;1;2;3;1;1141,05679165397
3075527;235;1;2;2;42;5;5;6;1;2;4;2;1141,05679165397
3075527;235;1;3;1;18;6;5;6;1;2;5;3;1141,05679165397
3075528;235;1;1;2;44;1;1;6;1;2;6;4;1255,8363085791
3075529;235;1;1;2;34;6;1;4;1;2;6;4;2602,47386289139
3075529;235;1;2;2;10; ; ; ; ; ; ; ;2602,47386289139
3075529;235;1;3;2;8; ; ; ; ; ; ; ;2602,47386289139
3075529;235;1;4;1;6; ; ; ; ; ; ; ;2602,47386289139
3075529;235;1;5;1;23;6;5;6;1;2;5;3;2602,47386289139
3075529;235;1;6;1;20;6;5;6;1;2;6;1;2602,47386289139
3075529;235;2;1;1;29;6;1;6;1;2;5;3;2602,47386289139
3075530;235;1;1;1;31;6;1;3;1;2;5;2;1570,23646793402
3075530;235;1;2;2;30;1;2;3;1;2;4;3;1570,23646793402
3075530;235;1;3;1;7; ; ; ; ; ; ; ;1570,23646793402
3075530;235;1;4;2;1; ; ; ; ; ; ; ;1570,23646793402
3075532;235;1;1;2;36;6;1;4;1;2;6;5;1346,42607610746
3075532;235;1;2;1;11; ; ; ; ; ; ; ;1346,42607610746
3075533;235;1;1;1;58;1;1;2;1;2;5;2;781,543161455751
3075533;235;1;2;2;53;1;2;2;1;2;4;5;781,543161455751
3075533;235;1;3;2;30;1;3;6;1;2;6;6;781,543161455751
3075533;235;1;4;2;34;1;3;6;1;2;6;3;781,543161455751
3075533;235;1;5;2;1; ; ; ; ; ; ; ;781,543161455751
3075533;235;1;6;2;83;1;5;4;1;2;3;6;781,543161455751
3075533;235;1;7;1;61;1;5;4;1;2;5;2;781,543161455751
3075534;235;1;1;1;40;6;1;2;1;2;4;5;2303,85674422719
3075534;235;1;2;2;39;6;2;2;1;2;5;3;2303,85674422719
3075534;235;1;3;1;21;6;3;6;1;1;6;1;2303,85674422719
3075534;235;1;4;1;20;6;3;6;1;1;4;5;2303,85674422719
3075534;235;1;5;2;17;6;3;6;1;1;6;2;2303,85674422719
3075534;235;1;6;1;15;6;3;6;1;1;4;4;2303,85674422719
3075535;235;1;1;1;52;6;1;3;1;2;5;2;1831,98652462766
3075535;235;1;2;2;38;6;2;3;1;2;6;3;1831,98652462766
3075535;235;1;3;2;19;6;3;6;1;2;5;2;1831,98652462766
3075535;235;1;4;1;14;6;3;6;1;1;4;2;1831,98652462766
3075535;235;1;5;1;8; ; ; ; ; ; ; ;1831,98652462766
3075536;235;1;1;1;31;6;1;2;1;2;5;2;1665,7244165887
3075536;235;1;2;2;26;6;2;2;1;2;6;3;1665,7244165887
3075536;235;1;3;1;3; ; ; ; ; ; ; ;1665,7244165887
3075536;235;1;4;1;0; ; ; ; ; ; ; ;1665,7244165887
3075537;235;1;1;1;32;6;1;2;1;2;6;3;1748,59166315134
3075537;235;1;2;2;32;6;2;2;1;2;6;3;1748,59166315134
3075537;235;1;3;2;11; ; ; ; ; ; ; ;1748,59166315134
3075537;235;1;4;2;5; ; ; ; ; ; ; ;1748,59166315134
3075538;235;1;1;1;36;6;1;3;1;2;5;2;1277,46994155214
3075538;235;1;2;2;32;5;2;3;1;2;6;2;1277,46994155214
3075538;235;1;3;2;14;6;3;6;1;1;4;5;1277,46994155214
3075538;235;1;4;2;12;6;3;6;1;1;4;3;1277,46994155214
3075539;235;1;1;2;38;6;1;4;1;2;5;3;1716,49303611331
3075539;235;1;2;1;12;6;3;6;1;1;4;2;1716,49303611331
3075539;235;1;3;1;10; ; ; ; ; ; ; ;1716,49303611331
3075539;235;1;4;2;5; ; ; ; ; ; ; ;1716,49303611331
3075540;235;1;1;1;26;6;1;2;1;2;5;2;1654,58541432949
3075540;235;1;2;2;42;6;2;2;1;2;3;4;1654,58541432949
3075540;235;1;3;1;10; ; ; ; ; ; ; ;1654,58541432949
3075540;235;1;4;1;7; ; ; ; ; ; ; ;1654,58541432949
3075540;235;1;5;2;5; ; ; ; ; ; ; ;1654,58541432949
3075541;235;1;1;2;78;6;1;5;2;2;1; ;1155,93547574284
3075541;235;1;2;1;25;6;5;2;1;2;5;2;1155,93547574284
3075542;235;1;1;1;34;6;1;2;1;2;5;2;1835,98908216279
3075542;235;1;2;2;31;6;2;2;1;2;6;3;1835,98908216279
3075542;235;1;3;1;12;6;3;6;1;1;4;4;1835,98908216279
3075542;235;1;4;2;5; ; ; ; ; ; ; ;1835,98908216279
3075542;235;1;5;2;2; ; ; ; ; ; ; ;1835,98908216279
3075543;235;1;1;1;34;6;1;2;1;2;5;2;1364,83497984299
3075543;235;1;2;2;32;6;2;2;1;2;6;3;1364,83497984299
3075543;235;1;3;1;1; ; ; ; ; ; ; ;1364,83497984299
3075544;235;1;1;1;40;5;1;2;1;1;5;1;1412,93814792977
3075544;235;1;2;2;32;6;2;2;1;2;5;2;1412,93814792977
3075544;235;1;3;2;13;6;3;6;1;1;3;6;1412,93814792977
3075544;235;1;4;2;3; ; ; ; ; ; ; ;1412,93814792977
3075544;235;1;5;1;1; ; ; ; ; ; ; ;1412,93814792977
3075545;235;1;1;2;53;6;1;2;1;2;5;2;954,526258856704
3075545;235;1;2;1;54;6;2;2;1;2;6;8;954,526258856704
3075545;235;1;3;2;24;6;3;6;1;1;5;2;954,526258856704
3075545;235;1;4;2;82;6;5;5;2;2;1; ;954,526258856704
3075546;235;1;1;1;35;6;1;2;1;2;6;3;1686,12753822969
3075546;235;1;2;2;34;6;2;2;1;2;6;3;1686,12753822969
3075546;235;1;3;2;15;6;3;6;1;1;4;5;1686,12753822969
3075546;235;1;4;2;14;6;3;6;1;1;4;5;1686,12753822969
3075546;235;1;5;1;10; ; ; ; ; ; ; ;1686,12753822969
3075546;235;1;6;1;3; ; ; ; ; ; ; ;1686,12753822969
3075546;235;1;7;2;2; ; ; ; ; ; ; ;1686,12753822969
3075547;235;1;1;1;45;6;1;2;1;2;3;6;1073,93147349863
3075547;235;1;2;2;46;6;2;2;1;2;3;5;1073,93147349863
3075547;235;1;3;2;25;6;3;6;1;1;6;3;1073,93147349863
3075547;235;1;4;2;16;6;3;6;1;1;4;5;1073,93147349863
3075547;235;1;5;1;3; ; ; ; ; ; ; ;1073,93147349863
3075548;235;1;1;2;47;6;1;5;1;2;3;3;1108,288365443
3075548;235;1;2;2;18;6;3;6;1;1;6;3;1108,288365443
3075549;235;1;1;2;37;6;1;2;1;2;3;6;1227,62756930394
3075549;235;1;2;2;17;6;3;2;1;1;4;5;1227,62756930394
3075549;235;1;3;1;0; ; ; ; ; ; ; ;1227,62756930394
3075550;235;1;1;2;45;6;1;4;1;2;4;2;1822,97598816882
3075550;235;1;2;1;23;6;3;6;1;2;6;2;1822,97598816882
3075550;235;1;3;1;21;6;3;6;1;2;6;2;1822,97598816882
3075550;235;1;4;1;18;6;3;6;1;2;4;2;1822,97598816882
3075550;235;1;5;2;2; ; ; ; ; ; ; ;1822,97598816882
3075551;235;1;1;2;60;1;1;3;1;2;5;2;935,858290378106
3075551;235;1;2;1;56;6;2;3;1;2;5;2;935,858290378106
3075552;235;1;1;2;66;6;1;5;1;2;5;2;1067,01736222416
3075552;235;1;2;1;46;6;3;6;1;2;6;6;1067,01736222416
3075553;235;1;1;1;35;6;1;3;1;2;4;5;1445,77727684592
3075553;235;1;2;2;27;5;2;2;1;1;6;4;1445,77727684592
3075553;235;1;3;2;16;6;3;6;1;1;4;5;1445,77727684592
3075553;235;1;4;2;7; ; ; ; ; ; ; ;1445,77727684592
3075554;235;1;1;1;70;6;1;3;1;2;4;2;647,102282822794
3075554;235;1;2;2;70;6;2;3;1;2;3;6;647,102282822794
3075554;235;1;3;2;45;6;3;6;1;2;6;6;647,102282822794
3075554;235;1;4;2;35;6;3;6;1;2;7;2;647,102282822794
3075554;235;1;5;2;18;6;4;6;1;1;5;2;647,102282822794
3075555;235;1;1;1;34;6;1;2;1;2;5;1;1208,98920569621
3075555;235;1;2;2;33;6;2;2;1;2;5;2;1208,98920569621
3075555;235;1;3;2;14;6;3;6;1;1;4;4;1208,98920569621
3075556;235;1;1;1;23;6;1;2;1;2;6;6;1357,27024136273
3075556;235;1;2;2;29;6;2;2;1;2;5;2;1357,27024136273
3075556;235;1;3;2;4; ; ; ; ; ; ; ;1357,27024136273
3075557;235;1;1;1;45;6;1;3;1;2;4;3;1309,69004594942
3075557;235;1;2;2;45;6;2;3;1;2;4;3;1309,69004594942
3075557;235;1;3;1;26;6;3;6;1;2;6;2;1309,69004594942
3075557;235;1;4;2;23;6;3;6;1;2;5;2;1309,69004594942
3075558;235;1;1;2;36;6;1;3;1;2;6;3;1614,0846121397
3075558;235;1;2;1;43;6;2;3;1;2;4;4;1614,0846121397
3075558;235;1;3;2;9; ; ; ; ; ; ; ;1614,0846121397
3075558;235;1;4;2;7; ; ; ; ; ; ; ;1614,0846121397
3075559;235;1;1;1;47;6;1;3;1;2;5;2;1606,21421664636
3075559;235;1;2;2;49;6;2;3;1;2;5;2;1606,21421664636
3075559;235;1;3;1;19;6;3;6;1;2;4;5;1606,21421664636
3075559;235;1;4;1;16;6;3;6;1;2;5;2;1606,21421664636
3075560;235;1;1;1;75;6;1;2;1;2;3;6;857,16873069141
3075560;235;1;2;2;60;5;2;2;1;2;3;3;857,16873069141
3075560;235;1;3;2;42;6;3;4;1;2;6;6;857,16873069141
3075560;235;1;4;1;10; ; ; ; ; ; ; ;857,16873069141
3075560;235;1;5;1;25;1;5;6;1;2;6;7;857,16873069141
3075561;235;1;1;2;67;6;1;5;1;2;3;6;966,316521970951
3075562;235;1;1;2;35;6;1;4;1;2;6;3;1351,6022368554
3075562;235;1;2;2;10; ; ; ; ; ; ; ;1351,6022368554
3075562;235;1;3;1;6; ; ; ; ; ; ; ;1351,6022368554
3075563;235;1;1;2;36;5;1;6;1;2;7;3;1039,80762958706
3075564;235;1;1;1;49;6;1;2;1;2;5;3;1448,36787936194
3075564;235;1;2;2;43;6;2;2;1;2;6;4;1448,36787936194
3075564;235;1;3;1;19;6;3;6;1;1;6;2;1448,36787936194
3075564;235;1;4;1;10; ; ; ; ; ; ; ;1448,36787936194
3075565;235;1;1;1;36;6;1;2;1;2;4;5;1694,75915276565
3075565;235;1;2;2;32;6;2;2;1;2;4;5;1694,75915276565
3075565;235;1;3;1;12;6;3;6;1;1;4;2;1694,75915276565
3075565;235;1;4;2;7; ; ; ; ; ; ; ;1694,75915276565
3075565;235;1;5;2;1; ; ; ; ; ; ; ;1694,75915276565
3075566;235;1;1;2;46;6;1;3;1;2;5;2;1505,51337639315
3075566;235;1;2;1;19;6;3;6;1;1;6;4;1505,51337639315
3075566;235;1;3;1;16;6;3;6;1;1;5;2;1505,51337639315
3075567;235;1;1;2;50;6;1;2;1;2;4;3;1334,13080942297
3075567;235;1;2;1;57;6;2;2;1;2;3;5;1334,13080942297
3075567;235;1;3;2;24;6;3;6;1;1;6;3;1334,13080942297
3075567;235;1;4;2;18;6;3;6;1;2;5;2;1334,13080942297
3075567;235;1;5;2;22;6;3;2;1;2;5;2;1334,13080942297
3075567;235;1;6;1;0; ; ; ; ; ; ; ;1334,13080942297
3075568;235;1;1;1;23;1;1;6;1;1;6;5;1527,05743904863
3075569;235;1;1;2;27;5;1;4;1;2;4;2;1345,07643659271
3075569;235;1;2;2;12;6;3;6;1;1;3;5;1345,07643659271
3075569;235;1;3;2;6; ; ; ; ; ; ; ;1345,07643659271
3075570;235;1;1;1;53;5;1;2;1;2;3;2;1067,01736222416
3075570;235;1;2;2;70;5;2;2;1;2;3;3;1067,01736222416
3075571;235;1;1;1;26;6;1;2;1;2;5;2;1819,51341676539
3075571;235;1;2;2;21;6;2;2;1;2;3;3;1819,51341676539
3075571;235;1;3;2;6; ; ; ; ; ; ; ;1819,51341676539
3075571;235;1;4;1;4; ; ; ; ; ; ; ;1819,51341676539
3075572;235;1;1;1;29;6;1;2;1;2;4;1;1377,29654098999
3075572;235;1;2;2;28;6;2;2;1;2;3;6;1377,29654098999
3075572;235;1;3;2;7; ; ; ; ; ; ; ;1377,29654098999
3075573;235;1;1;2;29;1;1;3;1;2;3;4;1467,00624296967
3075573;235;1;2;1;13;1;3;6;1;1;4;2;1467,00624296967
3075573;235;1;3;1;9; ; ; ; ; ; ; ;1467,00624296967
3075573;235;1;4;1;4; ; ; ; ; ; ; ;1467,00624296967
3075574;235;1;1;1;32;5;1;2;1;2;6;2;1452,30307710861
3075574;235;1;2;2;29;6;2;2;1;2;6;4;1452,30307710861
3075574;235;1;3;1;10; ; ; ; ; ; ; ;1452,30307710861
3075574;235;1;4;2;8; ; ; ; ; ; ; ;1452,30307710861
3075575;235;1;1;2;75;6;1;5;1;2;3;2;1386,23668273735
3075575;235;1;2;1;38;6;3;6;1;2;6;3;1386,23668273735
3075576;235;1;1;1;29;5;1;2;1;2;6;5;1210,77376218155
3075576;235;1;2;2;36;5;2;2;1;2;6;6;1210,77376218155
3075576;235;1;3;1;2; ; ; ; ; ; ; ;1210,77376218155
3075576;235;1;4;2;55;6;5;4;1;2;5;2;1210,77376218155
3075577;235;1;1;2;52;6;1;4;1;2;6;7;1742,37013177077
3075577;235;1;2;2;22;6;3;6;1;1;6;5;1742,37013177077
3075577;235;1;3;1;18;6;3;6;1;1;6;3;1742,37013177077
3075578;235;1;1;2;57;6;1;6;1;2;4;4;987,851897451996
3075578;235;1;2;2;60;6;5;6;1;2;4;2;987,851897451996
3075578;235;1;3;2;34;6;5;4;1;2;6;6;987,851897451996
3075578;235;1;4;1;7; ; ; ; ; ; ; ;987,851897451996
3075578;235;1;5;1;22;6;5;6;1;1;6;4;987,851897451996
3075578;235;1;6;2;20;6;5;6;1;2;5;2;987,851897451996
3075579;235;1;1;1;56;6;1;3;1;2;5;2;1916,34702786877
3075579;235;1;2;2;46;6;2;3;1;2;5;2;1916,34702786877
3075579;235;1;3;1;15;6;3;6;1;1;4;4;1916,34702786877
3075579;235;1;4;1;13;6;3;6;1;1;4;3;1916,34702786877
3075580;235;1;1;1;54;6;1;4;1;2;4;4;1812,21891139136
3075581;235;1;1;2;48;6;1;4;1;2;6;6;1439,85472178788
3075581;235;1;2;2;14;6;3;6;1;2;4;3;1439,85472178788
3075582;235;1;1;1;55;6;1;3;1;2;6;6;878,824655807779
3075582;235;1;2;2;56;6;2;3;1;2;6;3;878,824655807779
3075582;235;1;3;2;20;6;3;6;1;1;6;4;878,824655807779
3075582;235;1;4;2;85;6;5;5;1;2;3;3;878,824655807779
3075583;235;1;1;2;65;6;1;4;1;2;3;6;1255,40919699664
3075584;235;1;1;2;53;6;1;5;1;2;6;6;1400,28430857801
3075584;235;1;2;1;61;6;5;4;1;2;3;1;1400,28430857801
3075584;235;1;3;2;19;6;5;6;1;1;5;2;1400,28430857801
3075585;235;1;1;2;53;6;1;4;1;2;3;6;1020,38181657509
3075585;235;1;2;2;28;6;3;6;1;2;6;6;1020,38181657509
3075586;235;1;1;2;42;6;1;4;1;2;6;4;1448,33284410212
3075586;235;1;2;1;11; ; ; ; ; ; ; ;1448,33284410212
3075587;235;1;1;2;63;6;1;4;1;2;5;2;924,904392458861
3075587;235;1;2;2;51;6;5;6;1;2;6;6;924,904392458861
3075588;235;1;1;1;57;6;1;3;1;2;5;2;1696,29039511968
3075588;235;1;2;2;55;6;2;3;1;2;5;2;1696,29039511968
3075588;235;1;3;1;21;6;3;6;1;1;6;4;1696,29039511968
3075588;235;1;4;2;16;6;3;6;1;1;5;1;1696,29039511968
3075588;235;1;5;2;16;6;3;6;1;1;5;1;1696,29039511968
3075589;235;1;1;2;21;6;1;6;1;1;6;5;1859,32762700068
3075589;235;1;2;2;17;6;5;6;1;1;6;3;1859,32762700068
3075590;235;1;1;2;37;6;1;4;1;2;6;6;1013,87249313387
3075590;235;1;2;2;14;6;3;6;1;1;4;4;1013,87249313387
3075590;235;1;3;2;63;6;5;4;1;2;5;2;1013,87249313387
3075591;235;1;1;2;52;6;1;4;1;2;4;4;1439,85472178788
3075591;235;1;2;2;15;6;3;6;1;1;4;5;1439,85472178788
3075592;235;1;1;2;40;6;1;5;1;2;6;6;1750,06144885082
3075592;235;1;2;2;12;6;3;6;1;1;4;3;1750,06144885082
3075592;235;1;3;2;40;6;5;2;1;2;6;4;1750,06144885082
3075592;235;1;4;1;32;6;9;2;1;2;5;2;1750,06144885082
