DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P271	P262	P5475	P254	P254S1	P254S2	P5470	P5470S1	P5471	P5471S1	P5472	P5472S1	P5473	P5473S1	P5474S1	P5474S2	P5474S3	P5474S4	P5474S5	P5474S6	P5474S7	P5474S8	P5474S9	P5476	P5476S1	P5477	P5477S1	P5478	P5478S1	P5479	P5479S1	P5480	P5480S1	P5481	P5481S1	P5482	P5482S1	P5483	P5483S1	P5484	P5484S1	FEX_P
367155240	235	1	3	6	3	1	1	4	0	2		2		2		1	4	2	2	2	2	2	2	2	2	2	1	2	2		2		2		2		1	1	2		1	2	2		1146.81998973757
367155240	235	1	4	6	3	1	1	3	2	1	3	1	3	1	3	1	4	2	2	2	2	2	2	2	2	2	1	2	2		2		2		2		1	1	2		1	2	2		1146.81998973757
367082280	235	1	4	6	3	1	1	3	5	2		2		2		2		2	2	2	2	2	2	2	2	2	1	3	2		2		2		2		1	1	2		1	2	2		182.301742516627
367085160	235	1	3	7	3	1	1	3	2	1	3	2		1	3	1	5	2	1	2	1	1	1	1	1	2	1	4	1	4	1	3	2		1	3	1	1	2		2		1	3	173.117702220499
367131480	235	1	4	6	3	1	1	3	2	1	5	2		2		2		2	2	2	2	1	2	1	1	1	1	2	1	2	1	2	2		1	2	1	1	1	2	1	2	1	2	1380.83961246639
367163040	235	1	3	7	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	1	2	1	3	1	4	2		2		1	3	1	1	2		1	1	2		1522.15836596179
367163040	235	1	4	7	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	1	2	2		2		2		2		2		1	1	2		1	2	2		1522.15836596179
367163040	235	1	5	7	3	2	1	3	1	2		2		2		2		2	2	2	2	2	2	2	1	2	2		2		2		2		2		1	1	2		2		2		1522.15836596179
367084440	235	1	3	7	4	2	1	2	2	1	3	1	3	2		2		2	2	2	1	2	2	2	1	1	2		2		2		1	4	1	3	1	1	1	2	1	2	1	3	123.619058023228
367144080	235	1	4	6	5	1	1	3	4	1	5	1	5	2		2		1	2	1	2	2	2	1	2	2	1	2	2		2		2		1	2	1	1	1	2	2		1	3	455.076287726154
367149360	235	1	4	6	3	1	1	3	3	2		2		2		2		2	2	2	1	2	2	2	2	2	2		1	3	2		2		1	2	1	1	2		2		2		1129.06400615506
367149360	235	1	5	6	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		1	2	1	1	2		2		2		1129.06400615506
367157640	235	1	4	7	3	1	1	3	3	1	4	1	4	1	5	1	3	2	2	1	1	2	2	1	2	2	1	1	1	1	2		2		1	1	1	1	2		1	1	1	2	1131.72196573493
367123200	235	1	2	6	3	2	1	3	0	2		2		2		2		2	2	2	2	1	2	1	2	1	2		2		2		1	3	1	1	1	2	1	1	2		2		2944.72873266159
367045680	235	1	3	7	3	1	1	3	4	1	5	2		2		2		2	2	1	1	1	2	1	1	1	1	6	1	1	2		1	2	1	2	1	1	1	2	2		2		3707.80560750984
367154160	235	1	3	99	3	1	1	3	2	1	2	1	3	2		1	4	2	2	2	2	2	2	2	1	2	1	3	1	4	1	3	2		2		1	2	2		1	1	2		1200.20330367813
367057320	235	1	5	6	9	1	1	3	3	2		2		2		2		2	1	2	1	1	2	2	2	2	1	1	1	3	1	4	2		2		1	1	2		1	2	1	3	2071.250906043
367115160	235	1	3	7	4	1	1	2	0	2		2		2		2		2	2	2	2	2	2	1	1	1	1	1	2		2		2		1	3	1	1	2		2		2		574.333022614437
367053120	235	1	5	6	4	1	2	4	0	1	4	1	5	1	5	1	5	2	2	1	1	1	2	1	2	1	1	4	1	4	1	3	1	1	1	1	1	1	1	2	2		1	2	1884.2250691722
367103520	235	1	3	5	4	2	1	3	0	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		1	3	1	1	2		2		1	1	825.850466401283
367103520	235	1	4	5	4	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	1	1	1	2	1	4	2		1	2	1	1	2		1	2	1	2	825.850466401283
367109040	235	1	4	6	4	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	1	1	2		2		1	1	2		1	1	2		2		2		1702.13494577622
367109040	235	1	5	6	4	1	1	2	1	2		2		2		1	4	2	2	2	2	2	2	2	1	2	2		2		2		1	1	2		1	1	2		2		2		1702.13494577622
367103040	235	1	3	5	3	1	1	3	2	2		2		2		2		2	2	2	1	2	2	2	2	2	2		1	2	1	2	2		1	3	1	1	2		1	1	2		968.63380635001
367103040	235	1	4	5	3	1	1	3	3	2		1	5	1	5	2		2	2	2	2	1	2	2	2	1	2		1	1	2		2		1	1	1	1	1	3	2		1	1	968.63380635001
367103040	235	1	5	5	3	2	1	2	2	2		2		1	2	1	3	2	2	2	1	2	2	2	2	2	2		2		2		2		1	3	1	1	1	2	2		2		968.63380635001
367093920	235	1	3	5	3	1	1	3	4	1	4	1	4	2		2		2	2	2	2	2	2	2	1	1	1	2	1	3	1	3	2		1	1	1	1	1	1	2		1	1	1547.14537000559
367093920	235	1	4	7	3	1	1	3	2	1	3	1	4	1	3	2		2	2	2	1	2	2	2	2	1	1	1	2		2		2		1	2	1	1	1	1	2		1	1	1547.14537000559
367057440	235	1	4	7	3	2	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		1	5	1	1	1	1	1	2	2		1	2	1750.41367815602
367147680	235	1	4	6	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		1	3	1	2	2		2		2		1477.26300228045
367132320	235	1	3	6	3	2	1	2	2	2		2		2		2		2	2	1	2	2	2	1	2	2	2		2		2		2		2		1	1	2		2		2		1944.91171197517
367136160	235	1	4	6	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	2		2		2		2		1	1	2		2		1	1	716.375529586156
367207440	235	1	2	7	3	1	1	2	2	2		2		2		1	5	2	2	2	1	2	2	1	1	1	2		1	4	2		1	2	1	1	1	1	1	3	2		1	3	218.752310543721
367170720	235	1	3	6	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	1	2	1	2	2		2		2		1	2	1	1	2		2		2		1065.28654048245
367170720	235	1	4	6	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	1	2	1	2	2		2		2		2		1	1	2		2		2		1065.28654048245
367184640	235	1	3	6	3	1	1	3	5	2		2		2		1	5	1	2	2	2	1	2	2	2	2	1	2	2		2		1	2	1	3	1	1	1	3	1	2	1	2	188.273475286084
367100280	235	1	3	5	3	1	1	3	0	1	5	2		2		2		2	2	2	2	2	1	2	2	1	2		2		2		2		1	2	1	1	2		2		1	1	2254.20896358743
367052880	235	1	3	6	3	2	1	2	1	2		2		2		2		2	2	1	1	1	2	2	2	1	1	1	1	1	2		1	3	2		1	1	2		2		2		1649.55997395706
367030440	235	1	3	6	3	1	1	3	3	1	4	1	5	2		1	5	2	2	2	1	2	2	2	2	1	1	2	2		1	3	1	4	1	2	1	1	1	2	1	2	1	2	304.168914534422
367030440	235	1	4	6	3	1	1	3	2	2		1	5	2		1	5	2	1	2	1	2	2	1	2	1	1	2	1	2	2		1	5	1	2	1	1	2		2		1	2	304.168914534422
367000200	235	1	3	6	4	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	2	1	3	2		1	3	2		1	2	1	1	2		2		1	2	1233.01656510342
367000200	235	1	6	6	4	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	2		2		2		2		1	1	2		2		2		1233.01656510342
367039920	235	1	6	6	4	2	1	2	3	2		2		2		1	4	2	2	2	1	2	2	2	2	2	2		2		2		1	4	2		2		2		2		2		221.980337079772
367033800	235	1	2	1	3	2	1	2	1	2		2		2		2		2	2	2	1	2	2	2	2	2	2		2		2		2		2		1	1	2		1	2	1	1	97.2561015355914
367021560	235	1	4	1	4	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		2		2		2		2		166.850870287979
367026840	235	1	4	6	3	1	1	3	4	2		2		2		2		1	2	2	2	2	2	2	2	2	2		1	2	2		2		1	2	1	1	2		1	2	2		195.483815564219
367026720	235	1	5	7	3	2	2	1	1	2		2		2		1	1	2	2	2	2	2	2	2	1	1	2		2		2		2		2		1	1	2		2		1	2	212.02750497769
366986520	235	1	3	7	3	1	1	2	2	2		2		2		2		2	2	2	2	1	2	2	2	1	1	1	1	4	2		1	4	1	3	1	1	1	3	1	2	2		1590.4257977028
367025760	235	1	3	6	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	1	2	2	2		2		2		1	2	1	2	1	1	2		1	1	2		206.26187297193
367337640	235	1	4	6	3	1	1	3	5	2		2		2		2		2	2	2	2	1	2	2	2	2	1	2	2		2		2		1	3	1	1	1	3	1	2	2		2814.60857611462
367286520	235	1	4	6	3	1	1	3	0	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		1	3	1	2	1	1	1	2	2		1	1	1740.40971632355
367285800	235	1	3	7	3	2	1	2	0	2		1	5	2		2		2	2	2	1	1	2	2	1	1	2		2		2		1	2	2		1	1	2		1	1	1	2	1693.22441380379
367370040	235	1	5	7	4	1	1	3	0	2		2		2		2		1	2	2	2	2	2	1	2	2	1	2	2		2		2		1	2	1	1	1	1	2		1	2	1010.75398760613
367360440	235	1	3	7	3	1	1	3	2	1	2	2		1	5	1	5	2	2	1	2	1	2	1	2	1	1	2	2		2		2		1	2	1	1	2		2		1	2	635.488676939491
367360440	235	1	4	7	3	2	1	2	3	1	1	2		2		1	5	2	2	1	2	1	2	1	1	1	2		2		2		2		1	2	1	1	2		1	2	1	2	635.488676939491
367336800	235	1	5	6	4	2	1	2	2	1	5	2		2		1	5	2	2	2	1	1	2	2	2	1	1	3	2		1	3	2		1	2	1	1	1	3	2		1	1	753.653038188091
367336800	235	1	6	7	4	2	1	2	2	1	5	2		1	5	2		2	2	2	1	1	2	2	1	1	1	2	2		2		2		1	1	1	1	1	2	1	1	1	1	753.653038188091
367347480	235	1	3	6	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	2		2		2		2		1	1	2		2		2		974.805751635848
367347480	235	1	4	6	3	2	1	1	1	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		974.805751635848
367299600	235	1	3	7	4	1	1	3	4	1	3	2		1	3	1	4	2	1	2	1	1	2	1	1	1	1	1	1	4	1	3	1	3	1	2	1	1	2		1	2	1	2	1903.29249860728
367354320	235	1	2	6	3	1	1	3	2	2		2		2		1	5	2	2	2	2	1	2	2	2	2	1	1	1	2	1	2	2		1	3	1	1	2		2		2		1161.24116974851
367354320	235	1	3	6	3	1	1	3	0	2		2		2		2		2	2	2	2	1	2	2	2	2	2		2		2		2		2		1	1	2		2		2		1161.24116974851
367292400	235	1	4	7	3	1	1	3	3	2		2		2		2		2	1	2	2	1	2	2	2	2	2		2		2		1	3	2		1	1	1	3	1	1	1	3	1649.78460010491
367121040	235	1	3	7	3	1	1	4	0	2		2		2		2		2	2	2	2	2	2	1	2	2	2		2		2		2		2		2		2		1	2	2		1818.15251043561
367006200	235	1	5	7	3	1	1	3	4	2		2		1	5	1	4	2	1	1	1	1	2	1	2	1	1	2	1	4	1	3	2		1	2	1	1	1	2	1	3	1	1	824.221707424696
367006200	235	1	6	7	3	2	1	2	3	2		2		1	5	1	5	2	2	1	1	1	2	1	2	1	1	2	2		2		2		1	2	1	1	1	2	2		1	2	824.221707424696
366986280	235	1	9	6	4	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		1	2	2		1654.42137027527
367001640	235	1	3	7	3	2	1	2	0	1	4	1	4	1	3	1	4	2	2	2	2	2	2	2	2	2	2		2		2		1	5	1	3	1	1	1	1	2		1	1	1814.45512119314
367010520	235	1	3	1	3	1	1	3	4	1	5	2		2		2		2	2	1	2	2	2	2	2	2	1	3	2		1	4	2		1	1	1	1	1	1	1	1	1	2	829.071244725567
367416840	235	1	2	6	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	1	2	2	1	3	2		2		2		2		1	2	2		2		2		994.440021404896
367415160	235	1	4	6	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	1	2	2	1	2	2		2		2		1	2	1	1	1	2	2		2		1192.57861616513
367419600	235	1	4	6	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	1	2		2		2		2		2		1	1	2		1	1	2		3228.32210061228
367410120	235	1	4	6	3	1	1	2	3	1	5	2		1	3	2		2	2	2	2	2	2	2	1	2	1	1	1	1	2		1	1	1	1	1	1	1	1	2		1	1	1851.73701171196
367415040	235	1	3	6	3	1	1	3	0	2		2		2		2		1	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		1	3	2		1200.31361302901
367421160	235	1	3	6	3	2	1	2	0	2		2		2		2		2	2	2	1	1	2	2	1	1	2		2		2		2		2		1	2	2		2		2		2967.00131798708
367417080	235	1	3	6	4	1	1	3	0	2		2		2		2		2	2	2	2	2	2	1	2	2	1	3	1	3	2		2		2		1	1	2		2		2		612.815653827857
367415760	235	1	3	6	4	1	1	3	5	2		1	2	2		2		1	2	2	2	2	2	1	2	2	2		2		2		2		2		1	1	2		2		2		1062.97286810956
367415760	235	1	4	6	4	1	1	3	3	2		2		2		2		1	2	2	2	2	2	1	2	2	2		2		2		2		2		1	1	2		2		2		1062.97286810956
367418880	235	1	4	6	3	1	1	3	2	2		2		2		2		2	2	2	2	1	2	2	2	2	2		2		2		2		2		1	1	2		1	2	2		3200.49481263601
367415880	235	1	6	6	3	1	1	3	5	2		2		2		2		2	2	2	2	2	2	1	2	2	1	2	2		2		2		1	2	1	1	1	2	2		2		1448.14083224253
367419480	235	2	2	6	3	1	1	3	2	2		2		2		2		2	2	2	2	1	2	2	1	1	1	3	1	3	2		2		1	2	1	1	1	2	1	2	1	2	2331.60747773133
367676280	235	1	3	6	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	1	5	2		2		1	3	1	3	1	1	1	4	2		1	2	1594.92491340095
367676040	235	1	3	6	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	2	1	3	2		1	3	1	3	1	4	1	1	1	4	1	2	2		1944.18407843203
367415400	235	1	3	6	4	1	1	3	4	2		2		2		2		1	2	2	2	2	2	1	2	2	2		2		2		2		2		1	2	2		2		2		812.374368068904
367415400	235	1	4	6	4	1	1	3	2	2		2		2		2		1	2	2	2	2	2	1	2	2	2		2		2		2		2		1	2	2		2		2		812.374368068904
367421760	235	1	4	6	3	1	1	3	4	2		2		2		2		2	2	2	1	1	2	2	1	1	1	1	1	1	2		1	3	1	3	1	1	1	1	1	1	1	1	3269.81162270165
367419960	235	1	4	6	4	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	1	1	2		1	6	2		2		1	2	1	1	1	1	1	1	1	2	2972.55602063786
367506840	235	1	3	7	3	2	1	2	0	2		2		2		2		2	2	2	1	1	2	2	1	1	2		2		2		1	1	1	3	1	1	1	2	2		1	1	3067.79945724792
367505400	235	1	5	6	4	2	1	2	3	2		2		2		2		2	2	2	2	2	2	2	2	1	2		2		2		2		2		1	1	2		2		2		4113.55403971575
367505640	235	1	4	6	3	1	1	3	4	2		2		2		1	5	2	2	2	1	1	2	2	1	1	1	3	2		2		2		1	2	1	1	2		1	2	1	1	4871.38060715811
367505760	235	1	4	6	4	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	1	1	2		2		2		2		1	1	1	1	1	2	1	2	1	1	6314.46051742133
367510080	235	1	5	6	4	1	1	3	3	2		2		2		2		2	2	2	2	1	2	2	2	2	1	3	1	4	2		2		2		1	1	1	3	1	1	2		600.921133118209
367510080	235	1	6	6	4	1	1	3	0	2		2		2		2		2	2	2	2	1	2	2	1	2	1	3	1	2	2		2		2		1	1	1	3	1	1	2		600.921133118209
367512840	235	1	4	6	4	1	1	4	1	1	5	2		2		1	5	2	2	1	1	1	1	1	2	1	1	2	1	2	1	2	2		1	2	1	1	1	2	1	1	1	2	672.274020042159
367512840	235	1	5	7	4	1	1	3	2	1	5	2		1	5	1	5	2	2	1	2	2	1	1	1	1	1	3	2		2		1	4	1	4	1	1	1	2	1	2	1	1	672.274020042159
367512840	235	1	6	7	4	1	1	2	3	2		2		2		2		2	2	2	2	2	1	2	1	1	1	1	2		2		1	3	2		1	1	1	2	1	1	1	1	672.274020042159
367508520	235	1	2	7	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	2	1	4	2		2		2		1	3	1	1	2		2		1	2	771.729805756907
367508520	235	1	3	7	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	1	3	2		2		2		1	3	1	1	2		2		1	2	771.729805756907
367509960	235	1	3	7	3	1	1	3	0	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	1	4	1	4	1	4	1	3	1	1	1	2	1	1	2		896.707232411768
367509120	235	1	4	7	3	1	1	3	1	2		2		2		2		2	2	2	2	1	2	2	1	1	1	2	1	2	1	2	1	3	1	3	1	1	1	4	2		1	2	1001.57717759538
367512600	235	1	6	5	4	1	1	3	4	2		2		2		2		2	2	2	1	2	2	2	1	2	1	6	2		2		2		1	3	1	1	2		2		2		1186.18259121584
367512600	235	1	7	5	4	1	1	2	2	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		1	3	1	1	2		2		1	3	1186.18259121584
366165720	235	1	7	6	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	1	2	2	1	4	2		2		2		2		2		2		2		2		466.983766233758
366608160	235	1	7	6	4	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	2		2		2		2		2		1	2	2		2		664.761841117115
366607200	235	1	2	6	3	1	1	2	3	1	4	2		1	3	1	2	2	2	2	2	2	2	2	2	1	1	3	2		2		1	2	2		1	1	2		1	3	1	1	1142.96116479815
366604920	235	1	6	6	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		2		2		2		2		1937.59668037884
366611160	235	1	4	5	3	1	1	3	4	2		2		2		2		2	2	2	2	1	2	1	2	2	1	2	2		1	2	1	5	1	2	1	1	1	3	1	2	2		320.370497427101
366605280	235	1	3	6	4	1	1	3	1	2		1	5	2		2		2	2	2	2	2	2	2	1	2	1	2	2		1	4	2		1	2	1	1	1	2	2		2		815.992294954893
366159720	235	1	3	5	3	1	1	3	3	1	5	2		2		2		2	2	2	2	2	2	2	2	2	1	1	2		2		2		1	1	1	1	1	1	1	1	1	2	2463.04
366159720	235	1	4	5	3	1	1	3	2	1	5	2		2		2		2	2	2	2	2	2	2	2	2	1	1	2		2		2		1	1	1	1	1	1	1	2	1	1	2463.04
366148440	235	1	3	6	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	1	3	2		2		1	2	1	1	2		1	2	2		1745.84061608961
366148440	235	1	4	6	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		1	2	1	1	2		1	2	2		1745.84061608961
366158160	235	1	2	7	3	1	1	3	2	2		1	3	1	5	1	1	2	2	2	1	2	2	2	1	2	1	1	2		2		2		1	2	1	1	1	4	1	3	1	1	1959.43193544343
366158160	235	1	3	7	3	2	1	2	0	2		2		1	1	2		2	2	2	1	1	2	2	1	2	2		2		2		2		1	2	1	2	1	3	1	2	2		1959.43193544343
366151560	235	1	3	6	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	2		2		2		1	2	1	1	1	2	2		1	1	435.493506493506
366160440	235	1	4	6	5	1	1	3	3	1	2	2		2		1	2	2	1	2	1	1	2	2	1	1	1	2	1	2	1	2	1	2	1	2	1	2	1	4	1	1	1	2	988.961374300673
366160440	235	1	5	6	5	1	1	2	3	1	2	1	3	1	2	1	2	2	2	2	1	1	2	2	1	1	1	2	2		2		1	2	1	2	1	3	1	4	1	1	1	2	988.961374300673
366158280	235	1	5	7	4	1	1	4	1	2		2		2		2		2	1	2	2	2	2	2	2	2	1	3	1	1	1	1	1	2	1	2	1	1	2		1	1	1	2	2897.13108940745
366158280	235	1	6	7	4	2	1	1	1	2		2		2		2		2	2	2	2	2	2	2	1	2	2		2		2		1	2	1	1	1	1	1	1	1	1	2		2897.13108940745
366153240	235	1	3	7	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		1	2	1	1	1	2	2		2		2370.3171179561
366153240	235	1	4	7	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		2370.3171179561
366153240	235	1	5	7	3	2	1	2	3	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		2370.3171179561
366157440	235	1	3	6	3	1	1	3	4	2		1	4	1	5	2		2	2	2	2	2	2	2	2	2	2		2		2		1	5	2		1	1	1	3	1	2	2		2215.19801541785
366157440	235	1	4	7	4	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	1	3	2		2		1	5	1	3	1	1	2		1	1	2		2215.19801541785
367091880	235	1	3	6	3	1	1	3	3	2		2		2		2		2	2	2	1	1	2	2	2	2	1	2	2		2		1	2	1	2	1	2	1	2	1	2	1	2	2648.68211936108
367112400	235	1	3	6	3	1	1	3	5	1	2	2		2		2		2	2	2	2	2	2	2	2	2	1	3	1	3	2		2		1	2	1	1	2		1	1	1	1	592.547250289394
367122240	235	1	3	7	3	1	1	3	4	2		2		2		2		2	2	2	1	2	2	2	1	2	1	2	1	2	1	2	2		1	3	1	1	1	4	2		1	3	2761.01951152312
367059360	235	1	3	7	3	2	1	2	2	2		2		2		2		2	2	2	2	1	2	2	2	2	2		2		2		1	4	1	2	1	1	2		1	2	1	2	1389.41863566833
367160760	235	1	4	6	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		1	2	1	1	2		2		2		1011.52458629688
367063920	235	1	3	99	4	1	1	3	0	2		2		1	3	2		2	2	2	1	1	2	2	2	1	1	2	2		2		1	5	1	2	1	1	1	2	1	1	1	3	1661.06006550772
367067640	235	1	5	6	3	1	1	3	2	1	5	1	5	1	2	1	2	2	2	2	1	1	2	2	1	1	1	1	2		2		1	2	1	1	1	1	1	4	1	2	1	1	1670.34059338699
367078800	235	1	2	6	3	2	1	2	1	1	2	2		1	3	2		2	2	2	1	1	2	2	1	1	1	1	2		2		1	2	1	1	1	1	1	3	2		1	2	1646.03911128402
367064760	235	1	5	6	4	1	1	3	0	2		2		2		2		2	2	1	1	1	2	1	2	1	1	2	2		2		1	2	1	2	1	1	1	1	1	2	1	2	1522.02934302163
367143720	235	1	5	6	5	1	1	3	2	1	5	2		1	5	1	5	2	2	2	2	2	2	1	2	2	1	3	2		2		2		2		1	1	2		2		1	1	727.963972935235
367051440	235	1	6	6	5	1	1	4	2	2		2		2		2		2	2	2	2	2	2	2	2	2	1	1	2		2		1	3	1	1	1	1	1	3	2		2		1838.96440454114
367102200	235	1	6	5	5	2	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	1	3	2		2		661.245340596482
367111440	235	1	3	6	3	1	1	1	1	2		2		2		2		2	2	2	2	2	2	2	1	2	1	2	2		2		1	1	1	2	1	2	2		2		2		2112.88170553464
367054080	235	1	3	7	3	1	1	3	4	1	5	2		2		2		2	2	2	2	1	2	2	2	1	1	2	2		2		1	3	1	2	1	1	1	1	2		1	3	2141.03402736816
367054080	235	1	4	7	3	1	1	3	0	1	5	2		2		2		2	2	2	2	1	2	2	2	2	1	2	2		2		1	3	2		1	1	1	2	2		1	2	2141.03402736816
367043400	235	1	5	5	3	1	1	3	1	2		2		2		1	5	2	2	2	2	2	2	1	2	2	2		2		2		2		1	1	1	1	1	3	2		1	1	1479.54279772434
367149480	235	1	3	1	3	1	1	3	4	2		2		2		1	3	2	2	2	2	2	2	1	2	2	1	2	2		2		2		2		2		2		1	2	1	2	1084.25905665659
367149480	235	1	4	1	4	2	2	2	1	2		2		2		2		2	2	2	2	2	2	2	1	2	2		2		2		2		2		1	1	2		1	1	2		1084.25905665659
367132920	235	1	4	6	3	1	1	3	3	1	2	1	4	2		2		2	2	2	2	2	2	2	2	2	1	1	2		1	2	2		2		1	1	1	4	2		2		2459.33610300377
367097280	235	1	8	7	3	1	1	3	0	2		2		2		2		2	2	2	2	1	2	2	2	2	2		2		2		2		1	4	1	1	1	1	1	1	1	2	2235.04365332818
367128240	235	1	2	6	3	2	1	2	0	2		2		2		2		2	2	2	2	2	2	2	2	1	2		2		2		2		2		1	1	2		2		2		2315.20519484793
367143480	235	2	3	6	3	1	1	3	5	1	5	2		1	5	1	5	2	2	2	2	2	1	1	2	2	1	1	2		1	3	2		1	2	1	1	1	3	2		1	3	919.425936371089
367143480	235	1	4	6	5	2	1	2	0	1	5	2		2		1	5	2	2	2	2	2	1	1	2	2	2		2		2		2		1	1	1	1	2		2		1	2	919.425936371089
367133520	235	1	4	6	3	2	1	2	0	2		2		2		2		2	2	1	2	2	2	2	2	2	2		2		2		2		2		1	2	2		2		2		1609.85555798483
367096200	235	1	3	7	3	2	1	2	3	2		2		2		1	5	2	2	2	1	1	2	1	1	1	2		2		2		2		1	2	1	1	2		1	2	1	2	1122.62776365758
367115520	235	1	7	6	4	1	1	3	0	2		2		2		2		2	2	2	2	2	2	2	1	2	2		2		2		2		1	2	1	1	2		2		1	2	466.983766233758
367080960	235	1	5	6	4	1	1	3	4	2		1	4	2		2		2	2	2	2	2	2	2	2	2	1	1	1	1	1	3	2		1	2	1	1	1	2	2		1	2	2027.64129749242
367210320	235	1	2	7	3	1	1	3	2	2		2		2		1	3	1	2	2	2	2	2	2	2	2	2		2		2		2		1	3	1	1	1	2	2		1	2	699.464031816606
367183800	235	1	3	6	4	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	2		2		2		2		1	2	2		1	2	2		271.610892189829
367183800	235	1	4	6	4	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	2	2		1	2	2		2		2		1	2	2		1	2	2		271.610892189829
367183800	235	1	5	6	4	1	1	3	0	2		2		2		2		2	2	2	2	2	2	2	2	2	2		1	2	2		2		2		1	2	2		1	2	2		271.610892189829
367183800	235	1	8	7	4	1	1	3	0	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	2	2		2		2		271.610892189829
366157080	235	1	3	6	3	1	1	3	1	2		2		2		2		2	2	2	1	2	2	2	1	2	2		2		2		2		2		1	2	2		2		2		3172.66752465973
366152520	235	1	5	99	3	1	1	3	5	2		2		2		2		2	2	2	2	2	2	2	2	2	1	3	2		1	3	2		1	2	1	1	1	3	1	3	1	2	435.493506493506
366152520	235	1	6	99	3	2	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		1	3	1	1	1	1	1	2	1	2	435.493506493506
366146880	235	1	4	7	3	1	1	3	4	1	4	1	4	2		1	5	2	2	2	1	2	2	1	2	2	1	3	1	5	2		2		1	4	1	1	2		2		1	3	1514.88266167809
366155040	235	1	4	7	4	1	1	3	3	1	5	2		1	5	2		1	2	2	1	2	2	2	1	1	1	1	1	1	1	2	1	5	1	3	1	1	1	2	1	1	2		2060.47934581318
366153960	235	1	3	7	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	1	2	2	1	3	2		1	2	2		1	2	1	1	1	4	1	1	1	2	1832.54472768121
367051680	235	1	2	7	3	1	1	4	0	2		2		2		2		2	2	2	2	1	2	2	2	1	1	2	2		2		2		2		1	1	1	3	1	2	1	2	1594.69596557091
366151680	235	1	5	6	3	1	1	3	2	2		2		2		2		2	2	2	1	2	2	2	2	2	2		1	4	1	3	1	5	2		1	1	2		1	1	1	2	435.493506493506
