DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P6020	P5785	P5465	P5501	P6070	P6160	P6170	P260	P261	FEX_P
3064503	235	1	3	2	6								1620.81500878644
3064503	235	1	4	2	7								1620.81500878644
3064504	235	1	1	2	25	5	1	2	1	2	6	2	1317.46125878297
3064504	235	1	2	1	29	5	2	2	1	2	6	2	1317.46125878297
3064504	235	1	3	1	2								1317.46125878297
3064505	235	1	5	2	20	6	3	6	1	1	6	3	1878.92553819507
3064505	235	1	1	2	48	6	1	3	1	2	5	2	1878.92553819507
3064505	235	1	2	1	49	6	2	3	1	2	5	2	1878.92553819507
3064505	235	1	3	1	24	6	3	6	1	2	5	2	1878.92553819507
3064505	235	1	4	2	4								1878.92553819507
3064506	235	1	1	2	69	6	1	2	1	2	3	5	1460.37298496152
3064506	235	1	2	2	32	6	3	4	1	1	6	5	1460.37298496152
3064506	235	1	3	1	43	6	3	4	1	2	6	5	1460.37298496152
3064506	235	1	4	1	11								1460.37298496152
3064507	235	1	1	2	47	5	1	2	1	2	6	3	1629.57533122313
3064507	235	1	2	2	21	5	3	6	1	1	6	1	1629.57533122313
3064507	235	1	3	2	17	5	3	6	1	1	6	1	1629.57533122313
3064507	235	1	4	2	11								1629.57533122313
3064507	235	1	5	1	82	5	5	5	2	2	1		1629.57533122313
3064508	235	1	1	2	47	6	1	4	1	2	7	6	1333.4798342866
3064508	235	1	2	1	19	6	3	6	1	1	6	2	1333.4798342866
3064508	235	1	3	2	15	6	3	6	1	1	4	4	1333.4798342866
3064508	235	1	4	2	78	6	5	5	1	2	3	2	1333.4798342866
3064509	235	1	2	1	36	5	3	4	1	2	5	2	1687.46128058968
3064509	235	1	3	1	12	5	4	6	1	1	4	3	1687.46128058968
3064509	235	1	4	2	17	5	4	6	1	1	5	1	1687.46128058968
3064509	235	1	1	2	55	5	1	2	1	2	4	1	1687.46128058968
3064510	235	1	1	1	66	6	1	3	1	2	6	10	812.556954780411
3064510	235	1	2	2	66	6	2	3	1	2	6	5	812.556954780411
3064510	235	1	3	2	63	6	5	4	1	2	5	2	812.556954780411
3064511	235	1	1	2	41	6	1	4	1	1	6	5	1634.37856841634
3064511	235	1	2	1	14	5	3	6	1	1	4	4	1634.37856841634
3064512	235	1	1	1	26	6	1	6	1	2	6	5	1732.70977262656
3064513	235	1	1	1	27	6	1	3	1	2	6	3	1486.32418938922
3064513	235	1	2	2	25	6	2	3	1	2	6	3	1486.32418938922
3064514	235	1	1	1	30	6	1	3	1	2	6	5	1661.54253868966
3064514	235	1	2	2	26	5	2	3	1	2	6	5	1661.54253868966
3064514	235	1	3	1	9								1661.54253868966
3064514	235	1	4	1	3								1661.54253868966
3064515	235	1	1	1	29	6	1	1	1	2	6	2	1554.14154589756
3064515	235	1	2	2	25	6	2	1	1	1	6	3	1554.14154589756
3064515	235	1	3	2	1								1554.14154589756
3064516	235	1	4	2	93	6	5	5	2	2	1		1185.42545525948
3064516	235	1	1	2	52	6	1	5	1	2	4	3	1185.42545525948
3064516	235	1	2	1	27	5	3	1	1	2	6	5	1185.42545525948
3064516	235	1	3	2	22	6	9	1	1	2	6	3	1185.42545525948
3064517	235	1	1	1	23	6	1	2	1	1	6	5	2017.71525836667
3064517	235	1	2	2	22	6	2	2	1	1	6	5	2017.71525836667
3064517	235	1	3	2	2								2017.71525836667
3064518	235	1	1	1	57	3	1	2	1	2	5	2	1123.42479686666
3064518	235	1	2	2	59	5	2	2	1	1	5	2	1123.42479686666
3064519	235	1	1	2	26	6	1	4	1	2	3	5	1765.83352295368
3064519	235	1	2	1	8								1765.83352295368
3064519	235	1	3	2	7								1765.83352295368
3064520	235	1	1	1	26	6	1	2	1	2	5	2	1401.94889832326
3064520	235	1	2	2	30	6	2	1	1	2	4	3	1401.94889832326
3064520	235	1	3	2	6								1401.94889832326
3064520	235	1	4	1	0								1401.94889832326
3064521	235	1	4	1	15	6	3	6	1	1	4	4	1824.38983712973
3064521	235	1	5	2	22	6	3	4	1	1	6	2	1824.38983712973
3064521	235	1	6	2	2								1824.38983712973
3064521	235	1	7	2	20	6	3	4	1	2	5	2	1824.38983712973
3064521	235	1	8	2	2								1824.38983712973
3064521	235	1	1	2	37	6	1	2	1	2	3	3	1824.38983712973
3064521	235	1	2	1	65	5	2	2	2	2	1		1824.38983712973
3064521	235	1	3	1	17	6	3	6	1	2	3	4	1824.38983712973
3064522	235	1	1	2	73	6	1	5	2	2	1		1227.76073262897
3064522	235	1	2	1	55	6	5	4	1	2	3	5	1227.76073262897
3064522	235	1	3	2	10								1227.76073262897
3064523	235	1	1	2	60	6	1	4	1	2	3	5	1682.28562568084
3064523	235	1	2	1	40	6	3	4	1	2	6	3	1682.28562568084
3064523	235	1	3	1	21	6	4	6	1	1	5	2	1682.28562568084
3064523	235	1	4	1	19	6	4	6	1	1	6	0	1682.28562568084
3064525	235	1	1	2	41	6	1	3	1	1	6	2	1529.25735239482
3064525	235	1	2	2	19	6	3	6	1	1	5	2	1529.25735239482
3064525	235	1	3	1	15	6	3	6	1	1	4	4	1529.25735239482
3064526	235	1	1	1	49	5	1	3	1	1	5	2	1334.28574000905
3064526	235	1	2	2	45	6	2	3	1	2	3	5	1334.28574000905
3064527	235	1	1	1	24	1	1	2	1	2	6	3	1598.85009042048
3064527	235	1	2	2	22	5	2	2	1	1	5	2	1598.85009042048
3064527	235	1	3	1	3								1598.85009042048
3064528	235	1	1	2	44	6	1	2	1	2	6	2	2102.16915214763
3064528	235	1	2	1	44	6	2	2	1	2	6	3	2102.16915214763
3064528	235	1	3	1	21	6	3	6	1	2	5	2	2102.16915214763
3064528	235	1	4	1	16	6	3	6	1	1	4	4	2102.16915214763
3064528	235	1	5	1	5								2102.16915214763
3064530	235	1	2	2	31	6	2	2	1	1	5	2	1401.94889832326
3064530	235	1	3	2	9								1401.94889832326
3064530	235	1	4	1	0								1401.94889832326
3064530	235	1	1	1	37	6	1	2	1	2	5	2	1401.94889832326
3064531	235	1	1	2	46	6	1	4	1	2	5	2	1467.19540271391
3064531	235	1	2	1	18	6	3	6	1	1	5	2	1467.19540271391
3064532	235	1	1	1	39	6	1	3	1	2	3	5	1614.41878496893
3064532	235	1	2	2	25	6	2	3	1	2	5	2	1614.41878496893
3064532	235	1	3	2	6								1614.41878496893
3064532	235	1	4	2	3								1614.41878496893
3064533	235	1	1	2	44	6	1	4	1	2	5	2	1237.69602775282
3064534	235	1	1	2	45	6	1	4	1	2	5	2	1591.31930207574
3064534	235	1	2	1	22	6	3	6	1	1	5	2	1591.31930207574
3064534	235	1	3	2	21	4	3	6	1	1	6	3	1591.31930207574
3064534	235	1	4	2	15	6	3	6	1	1	4	4	1591.31930207574
3064535	235	1	1	1	56	6	1	3	1	2	6	5	1119.5067638949
3064535	235	1	2	2	54	1	2	3	1	1	7	6	1119.5067638949
3064537	235	1	1	1	35	6	1	3	1	2	5	2	1465.94042771562
3064537	235	1	2	2	21	6	2	3	1	1	6	7	1465.94042771562
3064537	235	1	3	1	0								1465.94042771562
3064538	235	1	1	2	25	6	1	6	1	1	6	3	1237.69602775282
3064539	235	1	1	1	38	1	1	2	1	2	5	2	1401.94889832326
3064539	235	1	2	2	26	5	2	2	1	2	5	2	1401.94889832326
3064539	235	1	3	2	5								1401.94889832326
3064539	235	1	4	1	0								1401.94889832326
3064540	235	1	1	2	22	6	1	2	1	1	5	2	1642.70081408047
3064540	235	1	2	2	2								1642.70081408047
3064540	235	1	3	2	1								1642.70081408047
3064541	235	1	1	1	68	5	1	3	1	2	3	4	1105.09761190074
3064541	235	1	2	2	65	6	2	3	1	2	3	1	1105.09761190074
3064541	235	1	3	1	38	6	3	4	1	2	5	2	1105.09761190074
3064542	235	1	1	1	40	6	1	2	1	2	5	2	1615.60052267443
3064542	235	1	2	2	34	1	2	2	1	1	6	1	1615.60052267443
3064542	235	1	3	2	13	1	3	6	1	1	4	1	1615.60052267443
3064542	235	1	4	2	8								1615.60052267443
3064543	235	1	1	1	39	6	1	1	1	2	6	5	1334.28574000905
3064543	235	1	2	2	25	6	2	1	1	2	6	8	1334.28574000905
3064544	235	1	1	1	57	6	1	4	1	2	3	3	1340.68917659081
3064545	235	1	1	1	41	6	1	4	1	2	3	3	1555.46815270497
3064546	235	1	1	1	34	6	1	4	1	2	6	3	1334.28574000905
3064546	235	1	2	2	51	6	5	5	1	2	6	2	1334.28574000905
3064547	235	1	1	2	37	6	1	4	1	2	5	2	1596.92051070902
3064547	235	1	2	2	18	6	3	6	1	2	4	4	1596.92051070902
3064547	235	1	3	1	12	6	3	6	1	1	4	0	1596.92051070902
3064547	235	1	4	2	10								1596.92051070902
3064547	235	1	5	1	1								1596.92051070902
3064548	235	1	1	2	38	6	1	4	1	1	6	8	1237.69602775282
3064549	235	1	1	1	38	6	1	2	1	2	6	6	2012.53732291569
3064549	235	1	2	2	35	6	2	3	1	2	6	3	2012.53732291569
3064549	235	1	3	1	13	6	3	6	1	1	4	2	2012.53732291569
3064549	235	1	4	1	12	6	3	6	1	1	4	1	2012.53732291569
3064549	235	1	5	2	9								2012.53732291569
3064550	235	1	1	2	43	6	1	3	1	2	6	5	1467.19540271391
3064550	235	1	2	1	19	6	3	6	1	1	6	3	1467.19540271391
3064552	235	1	1	1	26	1	1	4	1	1	5	2	1555.46815270497
3064553	235	1	1	2	36	5	1	6	1	1	6	5	1237.69602775282
3064554	235	1	10	1	49	6	5	2	1	2	3	5	995.229563155366
3064554	235	1	1	2	52	6	1	4	1	2	3	5	995.229563155366
3064554	235	1	2	1	32	6	3	2	1	2	5	2	995.229563155366
3064554	235	1	3	2	25	6	5	2	1	2	5	2	995.229563155366
3064554	235	1	4	1	6								995.229563155366
3064554	235	1	5	2	3								995.229563155366
3064554	235	1	6	1	21	6	3	2	1	2	5	2	995.229563155366
3064554	235	1	7	2	26	6	5	2	1	2	5	2	995.229563155366
3064554	235	1	8	2	4								995.229563155366
3064554	235	1	9	1	3								995.229563155366
3064555	235	1	1	1	36	1	1	3	1	1	7	7	786.240920383919
3064555	235	1	2	2	31	1	2	3	1	2	6	5	786.240920383919
3064555	235	1	3	1	2								786.240920383919
3064556	235	1	1	1	49	5	1	2	1	2	5	2	913.914633745726
3064556	235	1	2	2	42	5	2	2	1	2	5	2	913.914633745726
3064556	235	1	3	1	26	6	3	6	1	2	3	5	913.914633745726
3064556	235	1	4	2	24	6	3	6	1	1	6	4	913.914633745726
3064556	235	1	5	1	69	1	5	2	2	2	1		913.914633745726
3064557	235	1	1	1	44	5	1	3	1	2	6	6	1092.35825437812
3064557	235	1	2	2	40	6	2	3	1	2	7	6	1092.35825437812
3064557	235	1	3	1	8								1092.35825437812
3064558	235	1	1	1	57	5	1	3	1	2	5	2	794.74409013672
3064558	235	1	2	2	49	6	2	3	1	2	3	5	794.74409013672
3064558	235	1	3	1	17	6	3	6	1	1	4	4	794.74409013672
3064558	235	1	4	2	28	6	3	4	1	2	6	3	794.74409013672
3064558	235	1	5	2	7								794.74409013672
3064558	235	1	6	1	1								794.74409013672
3064559	235	1	1	2	57	1	1	5	1	2	6	5	790.271555521159
3064559	235	1	2	2	24	6	5	6	1	2	6	4	790.271555521159
3064560	235	1	1	2	44	6	1	3	1	2	6	10	990.048363013316
3064560	235	1	2	1	61	6	2	3	1	2	6	5	990.048363013316
3064560	235	1	3	1	11								990.048363013316
3064560	235	1	4	2	4								990.048363013316
3064561	235	1	1	1	70	1	1	2	1	2	4	0	513.824699670632
3064561	235	1	2	2	63	6	2	2	1	2	6	2	513.824699670632
3064561	235	1	3	1	43	6	3	2	1	2	6	5	513.824699670632
3064561	235	1	4	2	91	6	5	5	2	2	1		513.824699670632
3064562	235	1	1	1	54	5	1	3	1	2	5	2	887.015759183524
3064562	235	1	2	2	52	5	2	3	1	2	5	2	887.015759183524
3064563	235	1	1	2	47	6	1	4	1	2	7	7	927.371834522645
3064563	235	1	2	1	6								927.371834522645
3064563	235	1	3	1	3								927.371834522645
3064564	235	1	1	1	64	6	1	3	1	2	7	8	523.403716002771
3064564	235	1	2	2	64	6	2	3	1	2	6	5	523.403716002771
3064564	235	1	3	2	30	6	3	6	1	2	7	6	523.403716002771
3064565	235	1	1	1	54	5	1	2	1	2	6	1	887.015759183524
3064565	235	1	2	2	52	5	2	2	1	2	7	7	887.015759183524
3064566	235	1	1	1	25	6	1	6	1	2	6	5	666.185978333824
3064566	235	1	2	2	58	6	5	5	1	2	5	2	666.185978333824
3064566	235	1	3	2	25	6	5	6	1	1	6	4	666.185978333824
3064567	235	1	1	1	67	6	1	4	2	2	1		891.272680314162
3064568	235	1	1	1	64	6	1	3	1	2	6	6	891.272680314162
3064569	235	1	1	1	53	6	1	2	1	2	6	2	813.225161795515
3064569	235	1	2	2	56	6	2	2	1	2	6	5	813.225161795515
3064570	235	1	1	2	40	6	1	4	1	2	5	2	1613.27957551212
3064570	235	1	2	2	22	6	3	6	1	1	6	2	1613.27957551212
3064570	235	1	3	1	17	6	3	6	1	1	4	2	1613.27957551212
3064570	235	1	4	1	15	6	3	6	1	1	4	1	1613.27957551212
3064570	235	1	5	1	15	6	3	6	1	1	4	0	1613.27957551212
3064570	235	1	6	2	6								1613.27957551212
3064570	235	1	7	2	5								1613.27957551212
3064571	235	1	1	1	45	6	1	2	1	2	6	2	1034.05494264522
3064572	235	1	1	1	79	6	1	3	1	2	5	2	983.25521150277
3064572	235	1	2	2	80	6	2	3	1	2	5	2	983.25521150277
3064572	235	1	3	2	50	6	3	4	1	2	6	10	983.25521150277
3064572	235	1	4	1	13	6	4	6	1	1	4	4	983.25521150277
3064573	235	1	1	2	54	6	1	4	1	2	6	10	1196.83449444643
3064574	235	1	1	1	47	6	1	6	1	2	6	10	1504.11562970772
3064575	235	1	1	2	48	6	1	2	1	2	3	5	1648.93548500193
3064575	235	1	2	1	51	6	2	2	1	1	4	1	1648.93548500193
3064575	235	1	3	2	14	6	3	6	1	1	4	3	1648.93548500193
3064575	235	1	4	1	9								1648.93548500193
3064576	235	1	1	1	56	6	1	2	1	2	4	3	1389.27662294551
3064576	235	1	2	2	44	6	2	2	1	2	3	5	1389.27662294551
3064576	235	1	3	2	26	6	3	6	1	2	6	5	1389.27662294551
3064576	235	1	4	1	21	6	3	6	1	2	6	3	1389.27662294551
3064576	235	1	5	1	11								1389.27662294551
3064577	235	1	1	1	30	6	1	3	1	2	5	2	1561.12005452682
3064577	235	1	2	2	30	6	2	3	1	2	5	2	1561.12005452682
3064577	235	1	3	2	8								1561.12005452682
3064577	235	1	4	2	1								1561.12005452682
3064578	235	1	1	2	51	6	1	5	1	1	3	3	1196.83449444643
3064579	235	1	1	2	74	6	1	5	1	2	3	1	705.357374339881
3064579	235	1	2	2	40	6	3	6	1	2	4	1	705.357374339881
3064579	235	1	3	2	14	6	4	6	1	1	4	4	705.357374339881
3064579	235	1	4	2	40	6	3	6	1	2	6	10	705.357374339881
3064579	235	1	5	1	8								705.357374339881
3064579	235	1	6	2	76	6	5	3	1	2	3	3	705.357374339881
3064580	235	1	1	2	83	6	1	5	2	2	1		1337.91385111575
3064580	235	1	2	1	22	6	4	6	1	1	5	2	1337.91385111575
3064580	235	1	3	1	20	6	4	6	1	1	4	0	1337.91385111575
3064580	235	1	4	1	20	6	4	2	1	1	5	2	1337.91385111575
3064580	235	1	5	2	30	6	5	2	1	1	6	0	1337.91385111575
3064580	235	1	6	2	1								1337.91385111575
3064580	235	1	7	2	0								1337.91385111575
3064580	235	1	8	2	57	6	5	4	1	1	5	4	1337.91385111575
3064581	235	1	1	1	51	6	1	4	1	2	5	1	1389.82828880447
3064581	235	1	2	1	55	6	5	4	1	2	4	3	1389.82828880447
3064582	235	1	1	1	52	6	1	3	1	2	5	2	2227.15779929263
3064582	235	1	2	2	41	6	2	3	1	2	5	2	2227.15779929263
3064582	235	1	3	1	21	6	3	6	1	2	5	2	2227.15779929263
3064582	235	1	4	1	19	6	3	6	1	1	6	2	2227.15779929263
3064582	235	1	5	1	15	6	3	6	1	1	4	2	2227.15779929263
3064582	235	1	6	2	4								2227.15779929263
3064582	235	1	7	1	41	6	9	2	1	2	6	2	2227.15779929263
3064582	235	1	8	2	22	6	5	2	1	2	5	2	2227.15779929263
3064582	235	1	9	2	0								2227.15779929263
3064583	235	1	1	2	48	6	1	4	1	2	3	5	713.151031669489
3064583	235	1	2	2	28	6	5	2	1	1	5	2	713.151031669489
3064583	235	1	3	1	38	6	5	2	1	1	5	2	713.151031669489
3064583	235	1	4	1	0								713.151031669489
3064583	235	1	5	2	25	6	3	2	1	1	5	2	713.151031669489
3064583	235	1	6	2	2								713.151031669489
3064583	235	1	7	1	31	6	5	2	1	1	5	2	713.151031669489
3064583	235	1	8	2	45	6	5	2	1	2	5	2	713.151031669489
3064583	235	1	9	2	0								713.151031669489
3064587	235	1	1	1	24	6	1	1	1	1	5	2	1828.00101116097
3064587	235	1	2	2	20	6	2	2	1	1	6	0	1828.00101116097
3064587	235	1	3	1	0								1828.00101116097
3064587	235	1	4	1	18	6	5	6	1	1	5	2	1828.00101116097
3064587	235	1	5	2	13	6	5	6	1	1	4	3	1828.00101116097
3064588	235	1	1	1	31	6	1	2	1	2	6	10	1654.35177426246
3064588	235	1	2	2	31	6	2	2	1	1	6	6	1654.35177426246
3064588	235	1	3	1	10								1654.35177426246
3064588	235	1	4	2	5								1654.35177426246
3064588	235	1	5	1	1								1654.35177426246
3064589	235	1	1	2	68	6	1	4	1	2	4	4	1268.39651815623
3064589	235	1	2	2	17	6	4	6	1	1	6	0	1268.39651815623
3064589	235	1	3	2	23	6	4	2	1	1	6	2	1268.39651815623
3064589	235	1	4	2	1								1268.39651815623
3064590	235	1	1	1	57	6	1	3	1	2	4	4	975.212827020014
3064590	235	1	2	2	58	6	2	3	1	1	4	3	975.212827020014
3064591	235	1	1	1	42	6	1	1	1	2	5	2	1564.12865431569
3064591	235	1	2	2	18	5	2	1	1	1	5	2	1564.12865431569
3064592	235	1	1	2	43	6	1	2	1	1	5	2	1338.49445784615
3064592	235	1	2	1	44	6	2	2	1	1	5	2	1338.49445784615
3064592	235	1	3	1	28	6	3	6	1	1	6	5	1338.49445784615
3064592	235	1	4	1	12	6	3	6	1	1	4	1	1338.49445784615
3064592	235	1	5	2	26	6	3	2	1	1	6	5	1338.49445784615
3064592	235	1	6	1	32	6	5	2	1	1	6	0	1338.49445784615
3064592	235	1	7	1	1								1338.49445784615
3064593	235	1	1	2	65	6	1	5	1	2	4	4	1302.92709816717
3064593	235	1	2	1	44	6	3	4	1	2	4	4	1302.92709816717
3064593	235	1	3	2	19	6	4	6	1	1	6	0	1302.92709816717
3064593	235	1	4	2	13	6	4	6	1	1	4	1	1302.92709816717
3064594	235	1	1	2	88	6	1	5	1	2	3	3	768.28558716677
3064594	235	1	2	2	58	6	3	6	1	2	5	2	768.28558716677
3064595	235	1	1	1	39	6	1	2	1	1	6	0	997.065247140564
3064595	235	1	2	2	36	6	2	2	1	1	6	0	997.065247140564
3064595	235	1	3	1	4								997.065247140564
3064595	235	1	4	1	3								997.065247140564
3064596	235	1	1	1	45	6	1	3	1	2	7	2	1734.08065290656
3064596	235	1	2	2	39	6	2	3	1	2	6	1	1734.08065290656
3064596	235	1	3	1	18	6	3	6	1	1	6	0	1734.08065290656
3064596	235	1	4	1	13	6	3	6	1	1	4	3	1734.08065290656
3064597	235	1	1	2	37	6	1	3	1	2	6	1	1734.08065290656
3064597	235	1	2	1	39	5	2	3	1	2	5	2	1734.08065290656
3064597	235	1	3	1	15	6	3	6	1	1	4	4	1734.08065290656
3064597	235	1	4	1	14	6	3	6	1	1	4	1	1734.08065290656
3064598	235	1	1	1	81	6	1	5	1	2	3	4	962.067780337806
3064598	235	1	2	2	51	6	3	4	1	2	6	2	962.067780337806
3064598	235	1	3	1	53	6	3	4	1	2	6	2	962.067780337806
3064598	235	1	4	2	29	6	4	6	1	2	6	2	962.067780337806
3064599	235	1	1	1	33	6	1	2	1	1	5	2	1707.80578601896
3064599	235	1	2	2	31	6	2	2	1	1	5	1	1707.80578601896
3064599	235	1	3	2	13	6	3	6	1	1	4	3	1707.80578601896
3064599	235	1	4	1	11								1707.80578601896
3064599	235	1	5	2	4								1707.80578601896
3064600	235	1	1	1	25	6	1	2	1	2	6	1	1202.5206123245
3064600	235	1	2	2	27	6	2	2	1	2	6	3	1202.5206123245
3064600	235	1	3	2	1								1202.5206123245
3064600	235	1	4	1	0								1202.5206123245
3064601	235	1	1	2	46	6	1	4	1	2	5	2	1298.27775995715
3064601	235	1	2	2	26	6	3	6	1	2	6	5	1298.27775995715
3064601	235	1	3	1	31	6	5	2	1	2	6	5	1298.27775995715
3064601	235	1	4	1	23	6	5	6	1	2	6	5	1298.27775995715
3064602	235	1	1	2	65	6	1	4	1	1	5	2	1089.50016792327
3064603	235	1	1	1	41	6	1	3	1	2	6	4	1355.66468934288
3064603	235	1	2	2	34	6	2	3	1	2	6	3	1355.66468934288
3064603	235	1	3	2	11								1355.66468934288
3064603	235	1	4	1	3								1355.66468934288
3064604	235	1	1	2	37	6	1	2	1	2	6	3	1409.11870109938
3064604	235	1	2	1	36	6	2	2	1	2	6	2	1409.11870109938
3064604	235	1	3	2	12	6	3	6	1	1	4	0	1409.11870109938
3064604	235	1	4	2	0								1409.11870109938
3064605	235	1	1	1	34	6	1	2	1	1	5	2	1349.10567649141
3064605	235	1	2	2	26	6	2	2	1	1	5	2	1349.10567649141
3064605	235	1	3	2	3								1349.10567649141
3064606	235	1	1	1	28	6	1	2	1	2	6	6	997.065247140564
3064606	235	1	2	2	32	6	2	2	1	2	6	7	997.065247140564
3064606	235	1	3	1	4								997.065247140564
3064606	235	1	4	1	2								997.065247140564
3064607	235	1	1	1	24	6	1	2	1	1	6	0	1418.75713316252
3064607	235	1	2	2	25	6	2	2	1	1	5	2	1418.75713316252
3064608	235	1	1	2	43	6	1	2	1	2	6	1	1202.57320275912
3064608	235	1	2	1	67	6	2	2	1	2	6	2	1202.57320275912
3064608	235	1	3	2	17	6	3	6	1	1	6	0	1202.57320275912
3064608	235	1	4	2	13	6	3	6	1	1	4	2	1202.57320275912
3064609	235	1	1	1	73	6	1	3	1	1	3	5	930.071028363816
3064609	235	1	2	2	67	6	2	3	1	2	3	5	930.071028363816
3064609	235	1	3	1	32	6	3	2	1	1	6	4	930.071028363816
3064609	235	1	4	2	30	6	5	2	1	2	6	10	930.071028363816
3064609	235	1	5	1	2								930.071028363816
3064609	235	1	6	1	20	6	3	6	1	2	5	2	930.071028363816
3064610	235	1	1	1	58	1	1	6	1	1	6	0	1296.42740777651
3064611	235	1	1	1	42	6	1	3	1	2	6	5	1933.47579578573
3064611	235	1	2	2	40	6	2	3	1	2	6	2	1933.47579578573
3064611	235	1	3	1	20	6	3	6	1	2	6	3	1933.47579578573
3064611	235	1	4	1	19	6	3	6	1	1	5	2	1933.47579578573
3064611	235	1	5	1	15	6	3	6	1	1	5	1	1933.47579578573
3064611	235	1	6	1	8								1933.47579578573
3064611	235	1	7	2	70	6	5	5	1	2	3	3	1933.47579578573
3064612	235	1	1	1	69	6	1	3	1	1	6	0	708.148389647729
3064612	235	1	2	2	61	6	2	3	1	1	6	5	708.148389647729
3064612	235	1	3	2	32	6	3	3	1	1	6	5	708.148389647729
3064612	235	1	4	1	40	6	5	3	1	1	6	5	708.148389647729
3064612	235	1	5	1	2								708.148389647729
3064613	235	1	1	1	28	6	1	2	1	2	6	2	1143.65031130748
3064613	235	1	2	2	26	6	2	2	1	2	6	2	1143.65031130748
3064613	235	1	3	1	3								1143.65031130748
3064614	235	1	1	2	83	6	1	5	1	2	4	4	1174.30699860951
3064614	235	1	2	2	39	6	3	4	1	2	7	1	1174.30699860951
3064614	235	1	3	1	9								1174.30699860951
3064615	235	1	1	2	54	6	1	5	1	2	6	5	1290.23537547439
3064615	235	1	2	1	25	6	3	6	1	1	6	5	1290.23537547439
3064616	235	1	1	2	65	6	1	4	1	1	3	5	1053.82762540414
3064616	235	1	2	1	38	6	3	4	1	1	6	5	1053.82762540414
3064616	235	1	3	2	36	6	3	6	1	1	6	6	1053.82762540414
3064616	235	1	4	2	34	6	3	4	1	1	6	3	1053.82762540414
3064616	235	1	5	1	8								1053.82762540414
3064617	235	1	1	2	89	6	1	5	1	2	4	4	935.632938297907
3064617	235	1	2	2	47	6	3	3	1	2	5	2	935.632938297907
3064617	235	1	3	2	24	6	4	6	1	2	6	3	935.632938297907
3064618	235	1	1	1	71	6	1	4	1	2	6	5	1296.42740777651
3064619	235	1	1	1	44	6	1	2	1	2	5	2	1249.8933665941
3064619	235	1	2	2	41	6	2	2	1	2	5	2	1249.8933665941
3064619	235	1	3	1	23	1	3	6	1	1	6	5	1249.8933665941
3064619	235	1	4	2	5								1249.8933665941
3064619	235	1	5	2	63	6	5	5	1	2	3	5	1249.8933665941
3064620	235	1	1	1	28	6	1	3	1	1	4	1	1656.8998637983
3064620	235	1	2	2	28	6	2	3	1	1	5	2	1656.8998637983
3064620	235	1	3	1	7								1656.8998637983
3064620	235	1	4	2	6								1656.8998637983
3064620	235	1	5	2	4								1656.8998637983
3064621	235	1	1	1	36	1	1	1	1	2	6	3	1149.46908878284
3064621	235	1	2	2	26	6	2	1	1	1	6	2	1149.46908878284
3064622	235	1	1	2	39	5	1	4	1	2	5	2	1297.36477349648
3064622	235	1	2	2	17	6	3	6	1	1	4	4	1297.36477349648
3064622	235	1	3	1	15	6	3	6	1	2	4	3	1297.36477349648
3064622	235	1	4	1	8								1297.36477349648
3064622	235	1	5	2	62	6	5	5	1	2	4	4	1297.36477349648
3064624	235	1	1	1	54	6	1	2	1	2	5	2	1544.89029355561
3064624	235	1	2	2	43	6	2	2	1	2	5	2	1544.89029355561
3064624	235	1	3	1	24	6	3	6	1	1	6	4	1544.89029355561
3064624	235	1	4	1	13	6	3	6	1	1	4	3	1544.89029355561
3064625	235	1	1	1	50	6	1	3	1	2	6	5	1712.81261069928
3064625	235	1	2	2	46	6	2	2	1	2	6	2	1712.81261069928
3064625	235	1	3	2	16	6	3	6	1	1	4	4	1712.81261069928
3064625	235	1	4	2	13	6	3	6	1	1	4	1	1712.81261069928
3064625	235	1	5	1	8								1712.81261069928
3064626	235	1	1	1	57	6	1	3	1	2	6	5	977.417879381783
3064626	235	1	2	2	57	1	2	3	1	2	6	2	977.417879381783
3064627	235	1	2	1	26	6	5	6	1	1	6	10	749.08907041482
3064627	235	1	3	1	92	6	5	3	1	1	6	10	749.08907041482
3064627	235	1	4	2	86	6	5	3	1	1	3	5	749.08907041482
3064627	235	1	1	2	65	6	1	6	1	1	7	2	749.08907041482
3064629	235	1	1	1	31	5	1	2	1	2	6	2	1102.0873662751
3064629	235	1	2	2	27	6	2	2	1	2	6	2	1102.0873662751
3064629	235	1	3	1	4								1102.0873662751
3064629	235	1	4	1	36	5	5	6	1	2	5	2	1102.0873662751
3064634	235	1	1	1	62	6	1	3	2	2	1		964.439910578498
3064634	235	1	2	2	54	6	2	3	1	2	4	1	964.439910578498
3064635	235	1	1	2	53	1	1	4	1	2	6	2	875.712708154163
3064635	235	1	2	2	25	1	3	6	1	1	6	2	875.712708154163
3064640	235	1	1	2	86	6	1	2	1	2	4	1	1277.73900138783
3064640	235	1	2	1	84	6	2	2	1	2	1		1277.73900138783
3064640	235	1	3	1	44	6	4	2	1	2	3	5	1277.73900138783
3064640	235	1	4	2	42	6	5	3	1	2	5	2	1277.73900138783
3064640	235	1	5	1	23	6	5	2	1	1	6	5	1277.73900138783
3064640	235	1	6	1	11								1277.73900138783
3064640	235	1	7	2	4								1277.73900138783
3064641	235	1	1	2	49	1	1	2	1	2	6	2	1613.27964305395
3064641	235	1	2	1	34	1	2	2	1	1	6	2	1613.27964305395
