DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	P6008	P6007	P6007S1	FEX_P
366772800	234	1	3	2		1299.75100648392
366738720	234	1	4	2		1918.28552366735
366751440	234	1	3	2		795.675801158415
366767520	234	1	5	2		2658.4236082996
366731400	234	1	3	2		877.817671023696
366733680	234	1	2	2		1147.55092447058
366704400	234	1	4	2		1515.53824977818
366759840	234	1	2	2		394.282214523005
366680640	234	1	1			1536.63454643742
366745920	234	1	2	2		2733.19222354685
366740040	234	1	3	2		1794.01436437362
366702600	234	1	3	2		978.239965063061
366708120	234	1	1			659.470940842703
366684960	234	1	1			1536.63454643742
366689040	234	1	3	2		1501.13138756279
366764280	234	1	1			543.370986537154
366748200	234	1	4	2		2998.82514040511
366711240	234	1	3	2		999.231613787766
366750480	234	1	17	2		2067.55153742756
366677040	234	1	4	2		1468.69129290072
366697560	234	1	2	2		1179.51591279135
366716520	234	1	3	2		1120.94610664548
366726480	234	1	4	2		1859.47134395831
366757320	234	1	6	2		1864.40186371006
366725520	234	1	2	2		2068.5849117218
366696000	234	1	5	2		1264.24831398896
366774720	234	1	3	2		1365.39099961585
366717840	234	1	4	2		1146.50686827432
366770520	234	1	2	2		1549.85711425866
366716280	234	1	3	2		1048.15739842174
366717360	234	1	1			748.738197767152
366717360	234	2	2	2		748.738197767152
366722040	234	1	3	2		2212.22841624133
366672600	234	1	2	2		1462.61961813527
366769200	234	1	4	2		648.396002024292
366695520	234	1	2	2		1646.03911128402
366775080	234	1	5	2		1575.31467150477
366744720	234	1	2	2		2916.90144468531
366758160	234	1	3	2		452.858648263612
366740280	234	1	2	2		1199.7978115312
366691560	234	1	2	2		1621.10199785705
366756600	234	1	3	2		639.210780087222
366700200	234	1	1			1386.55653451488
366706920	234	1	3	2		748.738197767152
366690600	234	1	5	2		1481.00170530088
366746520	234	1	3	2		2278.6169379768
366771360	234	1	1			707.341093117409
366699240	234	1	6	2		1563.33710647921
366709560	234	1	3	2		1022.08464144578
366769800	234	1	2	2		1393.36902943142
366760320	234	1	3	2		477.634743502352
366770640	234	1	5	2		707.341093117409
366763560	234	1	6	2		639.245804801466
366675000	234	1	2	2		1499.30314174987
366721800	234	1	3	2		912.588699129744
366752280	234	1	1			1781.78219244924
366705960	234	1	8	2		3696.82678487837
366677760	234	1	2	2		1431.72767249219
366680280	234	1	4	2		1418.44292616839
366685560	234	1	2	2		1544.57120126166
366684720	234	1	4	2		1590.40627014748
366748080	234	1	1			1798.2996128432
366742560	234	1	3	2		929.018019434755
366687840	234	1	4	2		1740.40971632355
366686280	234	1	3	2		1667.92376395865
366744120	234	1	1			3690.66173278873
366766560	234	1	1			1712.6982683525
366699600	234	1	7	2		792.355514751118
367068960	234	1	2	2		1745.80215153836
367160520	234	1	5	2		1175.72249183301
367057560	234	1	6	2		1628.59297549883
367134480	234	1	2	2		1015.76286306818
367102800	234	1	2	2		834.578319492002
367068000	234	1	1			1752.43348286038
367099440	234	1	2	2		1893.53534930926
367057080	234	1	5	2		1620.65632067458
367066920	234	1	4	2		1267.99380280985
367066920	234	2	3	2		1267.99380280985
367044480	234	1	3	2		644.060474823908
367137240	234	1	5	2		282.958181291963
367149240	234	1	3	2		986.487946601531
367138800	234	1	4	2		580.51447604329
367236480	234	1	4	2		1100.80855327477
367249800	234	1	7	2		989.748970305776
367236000	234	1	4	2		984.039670435533
367241880	234	1	1			1460.2124356605
367245600	234	1	3	2		414.779375459096
367236600	234	1	6	2		900.008908396994
367236240	234	1	2	2		1120.54076713985
367246080	234	1	2	2		437.625443600967
367247640	234	1	2	2		709.453067593875
367248120	234	1	1			568.84386105341
367241400	234	1	6	2		1191.76295759323
367241400	234	2	1			1191.76295759323
367249080	234	1	6	2		736.337382219428
367241160	234	1	5	2		1225.62118491895
366781800	234	1	5	2		1671.59546653627
366811920	234	1	2	2		2161.46933047606
366884520	234	1	5	2		1107.13777311167
366802920	234	1	1			1754.7212505921
366802920	234	2	1			1754.7212505921
366802920	234	3	2	2		1754.7212505921
366874680	234	1	3	2		358.175894080953
366897840	234	1	3	2		573.619357743468
366899160	234	1	13	2		4571.93122403613
366950640	234	1	4	2		182.405710113541
366775920	234	1	8	2		1874.79828842988
366952200	234	1	2	2		174.364886161612
366823800	234	1	6	2		1718.75192486602
366894720	234	1	3	2		2944.72873266159
366779520	234	1	4	2		1505.65491330926
367197480	234	1	2	2		236.756235662002
367191600	234	1	4	2		725.627848003517
367196160	234	1	2	2		178.285408430176
367185960	234	1	1			186.676838978988
367176480	234	1	5	2		993.692057180848
367192920	234	1	1			175.009536542801
367189080	234	1	3	2		801.862661452293
367208160	234	1	2	2		764.099504598653
367183200	234	1	4	2		198.261542141992
367195320	234	1	2	2		1205.90149483994
367192560	234	1	2	2		699.464031816606
367200960	234	1	4	2		198.261542141992
367199760	234	1	1			200.849600132171
367208280	234	1	2	2		184.997603398709
367192320	234	1	2	2		184.997603398709
367207920	234	1	1			200.849600132171
367198920	234	1	1			1271.93407625378
367193880	234	1	4	2		184.997603398709
366997440	234	1	3	2		1199.33774417553
366998640	234	1	4	2		1283.60018263218
367000680	234	1	4	2		1987.19337680433
366988080	234	1	3	2		1959.72077922078
367034280	234	1	3	2		139.932314137408
366978840	234	1	5	2		2011.35549659678
366978840	234	2	3	2		2011.35549659678
366978360	234	1	1			1102.93905637062
366978360	234	2	1			1102.93905637062
366978360	234	3	1			1102.93905637062
366993240	234	1	3	2		3544.84306694764
367015320	234	1	4	2		922.859659773643
366988800	234	1	5	2		892.185970642497
367002840	234	1	1			1174.00886142441
366986640	234	1	5	2		998.578910526561
366990600	234	1	6	2		882.197050938338
366981480	234	1	2	2		120.606889617406
367008720	234	1	2	2		708.164422276276
367027560	234	1	6	2		215.180075343183
367011720	234	1	3	1	4	712.16195489937
367023960	234	1	3	2		136.241677765003
366998760	234	1	1			1158.69876138432
367019040	234	1	3	2		1017.72572992567
367029960	234	1	4	2		243.287312323981
367036920	234	1	2	2		145.562009485614
367018920	234	1	1			982.255415026189
367007160	234	1	3	2		913.723991035018
367005120	234	1	4	2		573.387715368444
367034400	234	1	2	2		136.135444739183
366983760	234	1	4	2		179.068492481351
367038240	234	1	4	2		139.932314137408
367339320	234	1	2	2		1893.53534930926
367346400	234	1	3	2		1068.79910160464
367388160	234	1	4	2		188.273475286084
367342200	234	1	3	2		1720.98433035232
367299480	234	1	5	2		1569.2146455414
367299480	234	2	1			1569.2146455414
367303560	234	1	4	2		1457.69157386391
367380120	234	1	3	2		1181.61988550849
367275240	234	1	2	2		668.936007137045
367296600	234	1	4	2		1693.22441380379
367316160	234	1	5	2		1046.73490144122
367301880	234	1	3	2		1696.94983816841
367275000	234	1	3	2		778.068243596324
367387680	234	1	3	2		160.990526654145
367311360	234	1	4	2		1499.78115392884
367336320	234	1	5	2		853.315131908862
367352640	234	1	3	2		768.272564074334
367355400	234	1	5	2		881.756046332931
367340160	234	1	4	2		2351.02427848594
367279800	234	1	1			1054.22306458663
367192680	234	1	2	2		157.00561142452
367394760	234	1	4	2		1032.75816440277
367506600	234	1	2	2		4131.65446751667
367506240	234	1	2	2		4131.65446751667
367506840	234	1	3	2		3067.79945724792
367505400	234	1	5	2		4113.55403971575
367506360	234	1	4	2		5051.83573074931
367506120	234	1	2	2		2924.14017909254
367505640	234	1	5	2		4871.38060715811
367505760	234	1	4	2		6314.46051742133
367506720	234	1	2	2		4483.46666413949
367505520	234	1	4	2		6403.33182194512
367506000	234	1	1			4100.73525865415
367506480	234	1	3	2		4162.5736763792
367505880	234	1	4	2		4700.0235341265
367507200	234	1	2	2		364.72154415858
367513320	234	1	3	2		1468.56834476317
367510080	234	1	6	2		600.921133118209
367512840	234	1	7	2		672.274020042159
367508520	234	1	3	2		771.729805756907
367513200	234	1	4	2		1852.81465318408
367513560	234	1	6	2		1044.74527526129
367509600	234	1	3	2		916.814713883018
367508760	234	1	1			659.212863629525
367512720	234	1	3	2		1366.29557165816
367509840	234	1	3	2		916.814713883018
367509960	234	1	4	2		896.707232411768
367509120	234	1	4	2		1001.57717759538
367510320	234	1	1			811.944768699407
367512600	234	1	10	2		1186.18259121584
367509000	234	1	4	2		937.244893438651
367509240	234	1	1			659.212863629525
367508160	234	1	1			2870.21662407434
367510440	234	1	2	2		551.903772964982
367508400	234	1	6	2		661.566275616342
367510560	234	1	2	2		796.307146611522
367513080	234	1	4	2		615.759999999999
367507800	234	1	3	2		688.99805594698
367509360	234	1	1			720.273300122749
367508640	234	1	3	2		1021.68465906663
367508880	234	1	3	2		748.445186725251
367509720	234	1	4	2		765.031902435752
367508040	234	1	1			413.791195393646
367508040	234	2	3	2		413.791195393646
367510200	234	1	5	2		885.539469707248
367512960	234	1	5	2		1558.41872586862
367513440	234	1	5	2		1897.73984373681
367509480	234	1	2	2		551.903772964982
367508280	234	1	3	2		656.773718148593
367588920	234	1	5	2		1287.62806501151
367723800	234	1	1			1663.76210971322
367723920	234	1	4	2		1814.36038603209
367724040	234	1	4	2		1437.56189160201
367638240	234	1	1			1583.81984895719
367638240	234	2	2	2		1583.81984895719
367638000	234	1	4	2		1496.94022155943
367638960	234	1	1			1707.3717182638
367638720	234	1	1			1627.25966265606
367638600	234	1	1			1536.63454643742
367638840	234	1	1			1627.25966265606
367638120	234	1	4	2		1763.96148642009
367639200	234	1	2	2		1544.57120126166
367639080	234	1	1			2092.19099484351
367638480	234	1	2	2		1727.80347158966
367637880	234	1	2	2		1583.81984895719
367637760	234	1	4	2		1965.35063357263
367638360	234	1	2	2		1583.81984895719
367589760	234	1	2	2		1977.39990133396
367401960	234	1	1			1703.79045925145
367401360	234	1	2	2		1583.81984895719
367416360	234	1	3	2		662.576839105451
367419840	234	1	3	2		4948.2369034899
367422720	234	1	6	2		3599.80683861916
367420800	234	1	1			3462.72294079059
367417320	234	1	6	2		1145.58194118073
367414680	234	1	2	2		966.709584686414
367422840	234	1	5	2		3459.08206479429
367416480	234	1	3	2		1131.66963699314
367417440	234	1	3	2		829.368839766965
367422000	234	1	6	2		1889.19260904787
367410960	234	1	3	2		1299.56888377847
367421280	234	1	4	2		4403.16752950381
367419000	234	1	4	2		3546.20480471941
367420440	234	1	4	2		4230.02118071385
367420920	234	1	3	2		4370.70236019816
367421400	234	1	2	2		3571.32789413759
367580040	234	1	2	2		1783.21219764275
367587840	234	1	3	2		1481.83241848515
367573080	234	1	1			1627.25966265606
367566120	234	1	3	2		1721.6302676956
367575480	234	1	8	2		1457.24589668144
367566600	234	1	2	2		1583.81984895719
367568880	234	1	3	2		1660.35064555257
367584240	234	1	4	2		1540.24488385929
367584960	234	1	1			1703.79045925145
367575600	234	1	4	2		1587.56533777808
367581480	234	1	3	2		1410.50627134414
367569360	234	1	4	2		1587.56533777808
367588200	234	1	1			1614.20945855452
367570080	234	1	3	1	3	1540.38003525831
367572360	234	1	2	2		1583.81984895719
367581360	234	1	1			1789.98562892167
367585440	234	1	4	2		1671.7625849001
367564680	234	1	2	2		1583.81984895719
367565040	234	1	2	2		1565.78809158479
367582440	234	1	3	2		1799.05093966652
367569840	234	1	2	2		1493.19473273854
367570800	234	1	3	2		1707.53594807234
367586400	234	1	6	2		1640.85333946942
367574880	234	1	2	2		1453.94608504302
367574280	234	1	3	2		1631.00515147695
367578240	234	1	2	2		1583.81984895719
367579920	234	1	3	2		1540.38003525831
367575000	234	1	2	2		1493.19473273854
367470960	234	1	1			2195.72895948759
367470960	234	2	1			2195.72895948759
367470960	234	3	1			2195.72895948759
367434360	234	1	5	2		1575.37231034042
367453320	234	1	3	2		1501.13138756279
367479720	234	1	3	2		916.814713883018
367447800	234	1	1			1536.63454643742
367430880	234	1	4	2		1329.03692982623
367441680	234	1	4	2		1528.18700782065
367469280	234	1	3	2		983.987703821692
367475400	234	1	2	2		1037.32228115451
367449480	234	1	4	2		1684.05774925436
367451280	234	1	4	2		1709.68574837639
367467600	234	1	3	2		934.666952028043
367472400	234	1	2	2		1037.32228115451
367444560	234	1	4	1	1	1619.72421176921
367444560	234	2	3	2		1619.72421176921
367458120	234	1	4	2		1678.19045399672
367443840	234	1	5	2		1719.21038379823
367446600	234	1	2	2		1536.63454643742
367445040	234	1	2	2		1453.94608504302
367464240	234	1	4	2		1802.62897865038
367469520	234	1	1			682.157671566104
367566960	234	1	4	2		1678.19045399672
367576080	234	1	1			1916.76426665788
367580280	234	1	2	2		1750.97576177122
367571760	234	1	3	2		1501.13138756279
367577040	234	1	5	2		1818.18203852644
367564800	234	1	1			1703.79045925145
367585080	234	1	2	2		1583.81984895719
367604760	234	1	2	2		1544.57120126166
367606920	234	1	5	2		1696.96990262467
367608120	234	1	1			1497.3858987419
367607160	234	1	5	2		1544.1255240792
367611240	234	1	9	2		1791.84504217995
367606080	234	1	3	2		1763.68110586025
367601760	234	1	4	2		1548.31669008255
367605360	234	1	3	2		1449.75491903967
367602000	234	1	5	2		1123.805483219
367610760	234	1	4	2		1496.94022155943
367603200	234	1	3	2		1583.81984895719
367610280	234	1	5	2		1484.74719412177
367610520	234	1	4	2		1678.19045399672
367602240	234	1	3	2		1577.66218415817
367611000	234	1	1			1497.3858987419
367604520	234	1	2	2		1737.64260141937
367609440	234	1	3	2		1571.62682151953
367601040	234	1	1			1449.75491903967
367601040	234	2	2	2		1449.75491903967
367606560	234	1	1			1536.63454643742
367604640	234	1	7	2		1441.3073804229
367610400	234	1	6	2		1767.96166451269
367609560	234	1	2	2		1544.57120126166
367607880	234	1	2	2		1583.81984895719
367463400	234	1	2	2		1660.35064555257
367490400	234	1	2	2		1076.02936259321
367494000	234	1	3	2		169.145606665247
367473840	234	1	3	2		901.177091795133
367462440	234	1	2	2		1583.81984895719
367461240	234	1	3	2		1540.38003525831
367449360	234	1	4	2		1631.00515147695
367488240	234	1	4	2		1164.71461687831
367446000	234	1	4	2		1666.12691846349
367447920	234	1	7	2		2006.40414853651
367425000	234	1	3	2		1137.08918786178
367460160	234	1	4	2		1587.56533777808
367448400	234	1	2	2		1583.81984895719
367435440	234	1	5	2		1501.36223774183
367490760	234	1	1			1083.30735591272
367471920	234	1	4	2		3141.9256330823
367459800	234	1	1			1497.3858987419
367437840	234	1	5	2		1651.9031069358
367461480	234	1	3	2		1631.00515147695
367436640	234	1	5	2		1481.00170530088
367456080	234	1	4	2		1731.88945939427
367455120	234	1	3	2		1714.19931176462
367446120	234	1	3	2		1583.81984895719
367450440	234	1	5	2		1672.0327891977
367473960	234	1	2	2		551.903772964982
367454400	234	1	3	2		1481.00170530088
367439880	234	1	3	2		1351.12794138672
367457880	234	1	4	2		1740.40971632355
367492080	234	1	4	2		1391.39973604362
367443720	234	1	1			1804.01342744271
367430280	234	1	3	2		1087.08969692847
366146040	234	1	3	2		3244.32990657111
366151080	234	1	3	2		1063.59701684454
366153600	234	1	5	2		1895.27722020324
366151440	234	1	4	2		435.493506493506
366153360	234	1	9	2		2304.35164461529
366157320	234	1	4	2		3946.42781276315
366148800	234	1	4	2		1486.41708888539
366158280	234	1	6	2		2897.13108940745
366147240	234	1	3	2		1156.17733023128
366153240	234	1	5	2		2370.3171179561
366146160	234	1	3	2		1102.93905637062
366145920	234	1	2	2		1143.19935412342
366151920	234	1	4	2		1063.59701684454
366147120	234	1	3	2		1335.56841494077
366157440	234	1	6	2		2215.19801541785
366150960	234	1	2	2		1063.59701684454
366160320	234	1	2	2		737.272069707241
366152040	234	1	3	2		1063.59701684454
366152640	234	1	2	2		1063.59701684454
366153000	234	1	1			968.943985105696
366157080	234	1	4	2		3172.66752465973
366149880	234	1	4	2		2067.33718554472
366150720	234	1	2	2		1063.59701684454
366159840	234	1	1			1460.2124356605
366145560	234	1	1			1432.23023261726
366160560	234	1	1			525.971198050638
366152520	234	1	6	2		435.493506493506
366146880	234	1	4	2		1514.88266167809
366156120	234	1	1			3538.86272483193
366150000	234	1	2	2		1893.53534930926
366155040	234	1	4	2		2060.47934581318
366153960	234	1	4	2		1832.54472768121
366153480	234	1	3	2		882.197050938338
366153480	234	2	3	2		882.197050938338
366153480	234	3	4	2		882.197050938338
366156240	234	1	1			3538.86272483193
366150480	234	1	3	2		435.493506493506
366159240	234	1	3	2		1513.4935353159
366150120	234	1	2	2		1959.72077922078
366149400	234	1	1			1386.55653451488
366158400	234	1	2	2		3061.13819497507
366154320	234	1	4	2		1979.26028177894
366168480	234	1	1			1423.64315421045
366165600	234	1	4	2		1159.90201877331
366169920	234	1	5	2		322.364705882354
366169920	234	2	4	2		322.364705882354
366161760	234	1	2	2		1143.19935412342
366168600	234	1	6	2		1417.88250650726
366165840	234	1	7	2		882.197050938338
366166800	234	1	5	2		2182.95199118179
366164760	234	1	5	2		1515.53824977818
366571440	234	1	3	2		1607.02051691235
366571440	234	2	4	2		1607.02051691235
366402240	234	1	2	1	1	1736.89499770398
366520800	234	1	4	2		1705.92889373746
366571080	234	1	2	2		2247.89778108811
366423480	234	1	3	2		1583.81984895719
366436200	234	1	3	2		1238.47500413955
366533400	234	1	4	2		1217.71420388624
366532320	234	1	1			1617.63427079937
366401160	234	1	1			1604.34203436632
366554640	234	1	4	2		1705.61668952635
366426240	234	1	8	2		825.275606340726
366496800	234	1	3	2		1354.93221669183
366579720	234	1	5	2		320.370497427101
366513960	234	1	1			1949.82360128956
366419520	234	1	2	2		1621.10199785705
366411240	234	1	6	2		1690.81223782566
366502800	234	1	1			968.943985105696
366604080	234	1	4	2		630.229203364189
366448800	234	1	1			2670.9758825839
366448800	234	2	3	2		2670.9758825839
366448800	234	3	5	2		2670.9758825839
366574320	234	1	4	2		2022.89528652004
366579000	234	1	5	2		1473.70428816466
366459840	234	1	2	2		2340.6201901842
366572880	234	1	3	2		1800.52210974557
366600480	234	1	2	2		579.070949620225
366159480	234	1	4	2		615.759999999999
366158520	234	1	5	2		1831.37729025751
366156720	234	1	7	2		6200.12509173339
366156600	234	1	2	2		3718.48902076501
366145680	234	1	3	2		1600.48021785273
366151800	234	1	9	1	2	435.493506493506
366159600	234	1	1			1423.64315421045
366147360	234	1	1			1386.55653451488
366155520	234	1	1			1949.82360128956
366153720	234	1	3	2		1918.36341302916
366159120	234	1	2	2		963.534040576776
366155640	234	1	1			1748.91547933392
366146520	234	1	2	2		1391.96993486447
366156480	234	1	8	1	1	5680.9857654108
