Directorio	Nro_encuesta	Hogarnmero	P5000	P5010	P5090	P201s1	P201s2	P201s3	P201s4	P201s5	P201s6	P201s7	P201s8	P201s9	P201s10	P201s11	P201s12	P201s13	P201s14	P201s15	P201s16	P201s17	P201s18	P201s19	P201s20	P201s21	P201s22	P201s23	P201s24	P201s25	P201s26	P201s27	P5220	P5220s1	P229s1	P229s2	P229s3	P229s4	P230	P231s1	P231s1a1	P231s2	P231s2a1	Fex_c
304835300	208	1	1	1	3	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	1	2	2	1	1	2	1	7	1	1	1	0	0		642.574529767891
304835500	208	1	6	3	1	1	2	1	1	1	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	4	3	7	7	1		20	20	0		861.778114221528
304835600	208	1	7	4	1	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	1	2					7	0		0		656.709606871048
304835700	208	1	3	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	2	2	7	3	1	2	0		0		656.709606871048
304835800	208	1	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	1	7	2	1	2	0		0		810.704075071504
304835900	208	1	3	2	3	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	1	1	2	1	1					7	0		0		740.774379522854
304836000	208	1	2	1	3	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1						65	0	0		770.876758306745
304836100	208	1	4	2	1	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	1	2	3	7	7	2		0		0		364.086138637234
304836200	208	1	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2						0		0		383.701133225203
304836300	208	1	5	3	3	2	2	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	2	1	1	2	2	1	2						6	5	0		527.570446414275
304836400	208	1	3	1	1	2	2	1	1	1	2	2	2	2	2	1	1	1	2	2	1	2	2	2	2	2	1	1	1	1	2	2	1	2						0		0		367.346994845041
304836500	208	1	5	3	1	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	4						2	1	0		480.103976899555
304836600	208	1	8	4	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	3					3	1	0	0		367.930497619447
304836700	208	1	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2							5	4	0		319.47544160027
304836800	208	1	3	2	3	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	1						0		0		264.495729261888
304836900	208	1	5	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2						0		0		472.922527299132
304837000	208	1	4	2	1	2	2	1	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	2	1	1	2	3	2	1		0		0		381.810258751488
304837100	208	1	6	3	1	1	2	1	1	2	1	2	1	2	2	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	3						3	1	0		478.576365313325
304837200	208	1	4	1	3	2	2	1	1	1	2	1	2	2	2	1	1	2	2	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1						200	20	0		570.066221043615
304837300	208	1	2	1	3	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1						12	6	0		636.284701764484
304837500	208	1	4	2	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	3						12	10	0		544.794846034194
304837600	208	1	3	2	1	2	2	1	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	1	2	1	7	2	1	1	12	5	0		879.762342412718
304837700	208	1	6	4	1	2	2	1	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	3						10	4	0		366.612956727311
304837800	208	1	5	3	1	2	2	1	1	1	2	1	2	2	2	1	1	2	2	2	2	2	2	1	1	2	1	1	1	1	1	1	1	2	2	7	4	2		15	12	0		574.124133139985
304837900	208	1	1	1	3	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1						0		0		770.876758306745
304838000	208	1	3	1	4	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1						0		0		690.230277286427
304838100	208	1	4	3	1	2	2	1	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	1	2	1	1	2	1	3					7	6	1	0		584.840918611653
304838200	208	1	1	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	1					7	0		0		620.300581737776
304838300	208	1	4	3	1	2	2	1	1	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	1	1	4						8	8	0		742.253678443598
304838400	208	1	5	4	1	2	2	1	1	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	6					6	8	8	0		817.540658334481
304838500	208	1	3	3	1	2	2	1	1	1	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	3					2	6	6	0		740.774379522854
304838600	208	1	2	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	1	2					7	2	1	0		576.063125850729
304838700	208	1	6	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	1						0		0		594.257153358415
304838800	208	1	3	1	3	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1						0		0		594.257153358415
304838900	208	1	4	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	2	2	1	2	2	2	1	2	2	1	1	1	2	1	1	2						50	25	0		264.495729261888
304839000	208	1	3	2	1	2	2	1	1	1	2	1	2	2	2	2	1	2	2	2	2	2	2	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	50	25	0		401.950405836422
304839100	208	1	3	1	1	2	2	1	1	1	2	1	2	2	2	1	1	2	2	2	1	2	2	2	2	1	2	1	1	1	2	2	1	1						50	5	20	0	426.420955788452
304839300	208	1	4	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2						0		0		402.43918240391
304839400	208	1	3	2	4	1	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	2	1	1	2	2	2	1	2						20	15	0		475.902033624631
304839600	208	1	4	2	3	2	2	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2	1	7	7	1		0		0		430.202704735884
304839700	208	1	3	2	3	1	2	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	2	2	2	2	1		0		0		428.311830262168
304839800	208	1	5	3	1	1	2	1	1	2	2	1	2	2	2	1	1	2	2	2	2	2	2	2	1	1	2	1	1	1	2	2	1	3						5	0	0		321.366316073986
304839900	208	1	3	2	1	2	2	1	1	1	1	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	2						9	6	0		474.813401772848
304840100	208	1	4	2	1	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1	3						5	2	0		646.280554515587
304840200	208	1	2	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1						3	0	0		770.876758306745
304840300	208	1	5	2	4	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2		2	1	1	1	1	1	0	0		620.300581737776
304840400	208	1	3	2	1	2	2	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2					2	15	10	0		744.192671154342
304840500	208	1	5	1	3	2	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	1	1						2	0	0		770.876758306745
304840700	208	1	5	3	4	2	2	1	2	1	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2					7	3	3	0		704.365354389583
304840800	208	1	3	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2							0		0		478.151009211974
304840900	208	1	4	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2							0		0		478.151009211974
304841000	208	1	2	1	3	1	2	2	2	2	1	1	2	2	2	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	1	1						7	5	2	1	426.420955788452
304841100	208	1	4	3	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2						0		0		472.922527299132
304841200	208	1	4	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	2	2	2	1	1	2	1	1	3					1	3	3	0		304.250870934792
304841300	208	1	3	2	3	2	2	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	3						10	5	0		505.776007983199
304841400	208	1	4	2	1	2	2	1	1	1	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2						60	30	0		402.43918240391
304841500	208	1	4	3	1	2	2	1	1	1	2	1	2	2	2	1	1	2	2	2	2	1	1	2	2	1	1	1	1	1	2	2	1	4					2	3	3	0		435.022381370711
304841600	208	1	4	2	1	2	2	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2						30	10	0		521.314973283528
304841700	208	1	2	1	3	2	2	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	1	2	2	1	1						3	2	0		426.420955788452
304841800	208	1	3	1	1	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	1						0		0		315.693692652839
304841900	208	1	4	2	4	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2		1	7	7	1		2	2	0		428.311830262168
304842000	208	1	4	1	1	2	2	1	1	1	1	2	2	2	1	1	1	2	2	1	1	2	2	2	2	1	1	1	1	1	1	1	1	2						70	0	0		1642.98060571625
304842100	208	1	4	1	1	1	2	1	2	1	1	2	2	2	2	1	1	1	2	1	2	2	2	2	2	1	2	1	1	1	1	2	1	1						100	0	0		1716.39712961312
304842200	208	1	5	4	1	1	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2						6	5	0		1268.62102479601
304842300	208	1	3	2	3	1	2	1	2	1	2	1	2	2	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	2						15	0	0		1697.75887260889
304842400	208	1	4	1	1	2	2	1	2	1	1	2	2	2	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	2	2	1	1						8	3	0		2106.85902131216
304842700	208	1	4	2	2	1	2	1	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1	1						12	0	0		1039.34923221616
304842800	208	1	2	2	3	1	2	1	2	1	1	1	2	2	1	1	1	1	2	2	2	1	2	2	2	1	1	1	1	1	2	1	1	3						500	200	10	0	1710.71648182895
304842900	208	1	4	3	1	2	2	1	1	1	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	4						20	20	0		2273.13595298976
304843000	208	1	4	2	1	2	2	1	2	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	2						100	0	0		2033.44249741529
304843100	208	1	4	3	1	1	2	1	2	2	1	2	2	2	1	1	1	1	1	1	2	2	2	2	1	2	2	1	1	1	2	1	1	3	2	2	7	2		20	2	0		1960.02597351842
304843200	208	1	6	5	1	1	2	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	2	1	9						50	50	0		2052.88638129914
304843300	208	1	6	3	4	1	1	1	2	2	1	2	2	2	2	2	1	2	2	2	2	1	2	2	1	1	1	1	1	1	2	1	1	3						500	50	0		1738.21122798356
304843500	208	1	5	3	1	1	1	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2					4	10	10	0		1536.02701828279
304843600	208	1	4	1	4	2	2	1	2	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	2	1	1	1	2	2	1	2						35	35	0		1600.35382703841
304843700	208	1	4	3	1	1	1	1	1	1	1	1	2	1	2	2	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	3						200	100	0		1632.94171580863
304843800	208	1	4	3	3	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	4						50	20	10	10	1717.27870349886
304843900	208	1	2	1	3	2	2	1	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	1	1	2	3	2	1		10	3	0		1600.35382703841
304844000	208	1	2	2	3	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1	3	7	3	3	1		20	4	0		1600.35382703841
304844100	208	1	1	1	3	2	1	1	2	1	1	1	2	2	2	2	1	2	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2						5	0	0		1600.35382703841
304844200	208	1	1	1	3	2	2	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	1	2	1	1	1	2	7	7	1		0		0		1600.35382703841
304844300	208	1	2	2	3	2	2	1	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	2						10	10	0		1600.35382703841
304844400	208	1	4	1	1	1	1	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1	1						0		0		1334.578870925
304844500	208	1	3	2	3	2	1	1	2	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	2					1	50	50	0		1571.92002364166
304844600	208	1	5	4	1	1	1	1	1	1	1	2	2	1	2	2	1	2	2	1	2	2	1	2	2	1	2	1	1	1	1	2	1	6					1	200	20	0		1907.75818762091
304844700	208	1	3	2	3	2	2	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	2	1	1	2	2	1	2	1	3	7	1		2	0	0		1600.35382703841
304844800	208	1	4	2	3	2	1	1	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2					7	10	5	0		1703.06180180049
304844900	208	1	3	2	3	2	1	1	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	1	2	1	1	1	1	2	2	1	2	3	3	3	1	3	5	4	0		1631.29980655481
304845000	208	1	4	3	1	1	2	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2					3	50	0	0		1784.11768837413
304845100	208	1	1	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	1	1						0		0		1636.24683239728
304845300	208	1	2	1	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2						0		0		1600.35382703841
304845400	208	1	4	2	2	1	1	1	2	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	3					4	40	10	0		1586.13692534004
304845500	208	1	4	3	2	1	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	2	2	1	3	3	2	2	2		30	30	0		1321.25529843748
304845600	208	1	4	3	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	1	1	2	2	2	2	1	1	1	1	1	1	1	1	4						300	250	10	10	1806.48923746988
304845700	208	1	1	1	1	1	2	1	1	1	1	2	2	2	2	2	1	2	2	2	2	1	2	2	2	1	1	1	1	1	2	2	1	2						2000	500	1500	0	1745.84053858736
304846200	208	1	3	2	3	2	2	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1	2	7	3	1		10	10	0		1379.30856556651
304846300	208	1	3	1	2	2	2	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2							2	0	0		1138.33157925372
304846400	208	1	3	2	1	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2						7	0	0		1105.35578605201
304846600	208	1	2	1	1	2	2	1	1	1	1	2	1	2	2	1	2	1	1	2	2	2	2	2	2	1	1	1	1	1	2	2	1	2						4	4	0		1153.96228764534
304846800	208	1	6	4	1	1	2	1	2	2	2	1	1	2	1	1	1	1	2	1	2	2	2	2	1	1	1	1	1	1	1	2	1	3					7	100	95	5	5	1435.32175195083
304847200	208	1	1	1	3	2	2	1	1	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	1	1					1	2	2	0		926.14834210588
304847600	208	1	4	3	3	2	2	1	1	1	2	1	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2					6	20	10	0		613.582885771914
304847800	208	1	4	3	1	2	1	1	2	1	2	1	2	2	2	2	1	2	2	1	2	2	2	2	2	2	1	1	1	1	2	2	1	4						30	5	0		1061.73650160306
304847900	208	1	4	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	3	7	7	7	3		0		0		1151.82215813093
304848100	208	1	4	3	1	2	2	1	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	1	1	5					1	100	50	5	2	989.548952827961
304848200	208	1	4	3	3	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	1	4	7	4	1	7	20	20	0		1096.91896489954
304848300	208	1	6	5	1	2	1	1	1	1	2	1	2	2	2	2	2	1	2	2	2	1	1	1	2	2	2	2	1	1	2	2	1	3						0		0		1113.82904258712
304848500	208	1	2	1	3	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1					4	3	3	0		989.66880908326
304848600	208	1	4	2	1	2	2	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1						50	10	1	1	1118.16537026427
304848700	208	1	4	2	3	2	2	1	1	1	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	1	2						0		0		1127.12882522214
304848700	208	2	2	1	3	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	1						1	0	0		1127.12882522214
304848900	208	1	3	2	5	2	2	1	1	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	2					2	3	3	0		1057.49122801825
304849000	208	1	3	2	1	2	2	1	2	2	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2					1	10	5	0		1038.02939066915
304849100	208	1	3	2	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2						0		0		1006.57155553471
304849200	208	1	5	4	1	2	2	1	1	2	2	2	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2						10	10	0		916.769010128036
304849300	208	1	3	1	1	2	2	1	1	1	2	2	2	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	1						10	0	0		868.837386108238
304849400	208	1	3	2	1	2	2	1	1	2	1	2	2	2	2	1	2	2	1	2	2	2	2	2	2	1	1	1	1	1	1	2	1	3						200	100	0		964.700634147834
304849500	208	1	2	1	1	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	1	1						0		0		985.447685665337
304849600	208	1	3	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1					7	10	10	0		554.036227170373
304849700	208	1	2	2	1	2	2	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	1	2	1	2	2	1	1						0		0		611.466059799557
304849800	208	1	3	3	3	2	2	1	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2						50	0	0		768.476399758228
304849900	208	1	3	3	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	1	3	2	1	4	2		0		0		773.350956420513
304850000	208	1	1	1	1	2	2	1	1	1	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2	2	3	3	4	4	0		0		929.113403370867
304850100	208	1	3	3	1	2	2	1	2	1	1	2	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	2					5	40	15	0		1132.64474570043
304850200	208	1	1	1	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1						0		0		794.098007938016
304850300	208	1	2	2	1	2	2	1	2	2	2	2	2	2	2	1	2	1	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1					7	6	6	0		929.113403370867
304850400	208	1	3	3	1	2	2	1	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	1						0		0		693.737021588005
304850500	208	1	2	1	3	2	2	1	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2							10	0	0		916.769010128036
304850600	208	1	4	2	1	1	2	1	1	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	1	1						25	0	0		693.737021588005
304850700	208	1	4	2	1	2	2	1	1	1	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	1	1	1	1	2	2	1	3	1	7	7	2		10	0	0		916.769010128036
304850800	208	1	3	2	3	2	2	1	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	2	2	4	5	2	3	5	5	0		1058.0680961708
304850900	208	1	3	2	3	2	2	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	1	2	1	4	4	1		0		0		916.769010128036
304851000	208	1	3	2	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2							0		0		611.466059799557
304851100	208	1	3	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1					6	0		0		975.797134382348
304851200	208	1	3	2	1	2	2	1	2	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	2	1	2	2	1	4						0		0		1015.28928512357
304851300	208	1	3	2	3	2	2	1	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2					7	0		0		1045.72370292797
304851400	208	1	4	3	1	2	2	1	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	3					7	0		0		746.481455232407
304851500	208	1	3	2	1	2	2	1	1	1	1	2	2	2	2	1	1	2	1	2	2	2	2	2	2	1	1	1	1	1	2	2	1	4	7	7	7	7		12	0	0		898.678985566473
304851600	208	1	3	2	1	2	2	1	2	1	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	5	7	7	7	7		0		0		823.939607396251
304851700	208	1	2	1	1	2	2	1	2	1	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	3						0		0		693.737021588005
304851800	208	1	3	2	1	2	2	1	2	1	2	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	4						0		0		999.039971916484
304851900	208	1	3	3	3	2	2	1	1	1	1	1	2	2	2	1	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	2	1	4					2	50	20	0		2316.99065213108
304852000	208	1	3	3	4	2	2	1	2	1	2	1	2	2	2	1	1	2	2	2	2	2	2	2	1	1	1	1	1	1	2	1	1	3						18	5	0		1520.08484787275
304852100	208	1	5	3	1	1	2	1	1	1	2	2	2	2	1	1	1	2	1	2	2	2	2	2	2	2	1	1	1	1	1	1	1	4	1	2	2	2		10	5	0		2798.00180903679
304852200	208	1	2	1	3	2	2	1	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	1	1	1	2	2	1	1						0		0		2797.98041837607
304852300	208	1	3	2	3	1	2	1	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	1	2	2	2	1	2	2	1	2						0		0		1459.53752853039
304852400	208	1	5	3	1	2	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	2	1	2						10	0	0		1399.0009045184
304852500	208	1	3	2	3	2	2	1	1	2	1	1	2	2	2	1	1	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	1	2					1	0		0		1776.80937929119
304852600	208	1	4	3	1	2	2	1	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2	2	2	2	2	2	1	2	2	1	3	2	3	3	1	3	5	3	0		263.040900878599
304852700	208	1	3	2	4	2	2	1	1	2	2	1	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2							10	8	0		156.880420329571
304853000	208	1	1	1	3	2	2	1	2	2	2	2	2	2	2	1	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2							10	0	0		225.631919121745
304853200	208	1	3	2	1	2	2	1	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2							0		0		106.623052017376
304853300	208	1	1	1	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2							0		0		225.631919121745
304853400	208	1	4	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	1	2	2	2	1	2	2	2	1	1					7	4	0	0		306.116323995802
304853500	208	1	4	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1	1	1	1	1	1	1	2						8	0	0		200.869590184343
304853700	208	1	3	3	1	2	2	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	9					7	4	0	0		319.219850184038
304853900	208	1	3	2	1	1	1	1	1	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	1	1	1	1	1	1	2	1	1	3	1	4	5	1	2	30	20	0		1550.24391998117
304854000	208	1	3	3	3	1	2	1	2	1	1	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	6	3	4	7	1		2	0	0		1481.68213225399
